reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date
D_306_SOL_CA8_2,306_SOL_CA8,"Hampton-in-Arden","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas",https://solihull-mbc.maps.arcgis.com/apps/webappviewer/index.html?id=36965bab4e8b4f84b0ae4ccd6b7dcea2,area-map,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA9_1,306_SOL_CA9,"Knowle","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas","No Appraisal document",area-appraisal,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA9_2,306_SOL_CA9,"Knowle","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas",https://solihull-mbc.maps.arcgis.com/apps/webappviewer/index.html?id=36965bab4e8b4f84b0ae4ccd6b7dcea2,area-map,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA10_1,306_SOL_CA10,"Malvern Hall and Brueton Avenue","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas","No Appraisal document",area-appraisal,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA10_2,306_SOL_CA10,"Malvern Hall and Brueton Avenue","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas",https://solihull-mbc.maps.arcgis.com/apps/webappviewer/index.html?id=36965bab4e8b4f84b0ae4ccd6b7dcea2,area-map,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA11_1,306_SOL_CA11,"Malvern Park Farm","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas","No Appraisal document",area-appraisal,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA11_2,306_SOL_CA11,"Malvern Park Farm","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas",https://solihull-mbc.maps.arcgis.com/apps/webappviewer/index.html?id=36965bab4e8b4f84b0ae4ccd6b7dcea2,area-map,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA12_1,306_SOL_CA12,"Meriden Green","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas","No Appraisal document",area-appraisal,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA12_2,306_SOL_CA12,"Meriden Green","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas",https://solihull-mbc.maps.arcgis.com/apps/webappviewer/index.html?id=36965bab4e8b4f84b0ae4ccd6b7dcea2,area-map,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA13_1,306_SOL_CA13,"Meriden Hill","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas","No Appraisal document",area-appraisal,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA13_2,306_SOL_CA13,"Meriden Hill","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas",https://solihull-mbc.maps.arcgis.com/apps/webappviewer/index.html?id=36965bab4e8b4f84b0ae4ccd6b7dcea2,area-map,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA14_1,306_SOL_CA14,"Olton","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas","No Appraisal document",area-appraisal,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA14_2,306_SOL_CA14,"Olton","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas",https://solihull-mbc.maps.arcgis.com/apps/webappviewer/index.html?id=36965bab4e8b4f84b0ae4ccd6b7dcea2,area-map,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA15_1,306_SOL_CA15,"Solihull","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas","No Appraisal document",area-appraisal,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA15_2,306_SOL_CA15,"Solihull","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas",https://solihull-mbc.maps.arcgis.com/apps/webappviewer/index.html?id=36965bab4e8b4f84b0ae4ccd6b7dcea2,area-map,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA16_1,306_SOL_CA16,"Station Approach Dorridge","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas","No Appraisal document",area-appraisal,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA16_2,306_SOL_CA16,"Station Approach Dorridge","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas",https://solihull-mbc.maps.arcgis.com/apps/webappviewer/index.html?id=36965bab4e8b4f84b0ae4ccd6b7dcea2,area-map,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA17_1,306_SOL_CA17,"Temple Balsall","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas","No Appraisal document",area-appraisal,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA17_2,306_SOL_CA17,"Temple Balsall","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas",https://solihull-mbc.maps.arcgis.com/apps/webappviewer/index.html?id=36965bab4e8b4f84b0ae4ccd6b7dcea2,area-map,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA18_1,306_SOL_CA18,"Walsall End","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas","No Appraisal document",area-appraisal,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA18_2,306_SOL_CA18,"Walsall End","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas",https://solihull-mbc.maps.arcgis.com/apps/webappviewer/index.html?id=36965bab4e8b4f84b0ae4ccd6b7dcea2,area-map,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA19_1,306_SOL_CA19,"Warwick Road","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas","No Appraisal document",area-appraisal,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA19_2,306_SOL_CA19,"Warwick Road","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas",https://solihull-mbc.maps.arcgis.com/apps/webappviewer/index.html?id=36965bab4e8b4f84b0ae4ccd6b7dcea2,area-map,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA20_1,306_SOL_CA20,"White House Way","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas","No Appraisal document",area-appraisal,"Maps are polygon definitions",local-authority:SOL,,,
D_306_SOL_CA20_2,306_SOL_CA20,"White House Way","https://www.solihull.gov.uk/Planning-and-building-control/Conservation-areas",https://solihull-mbc.maps.arcgis.com/apps/webappviewer/index.html?id=36965bab4e8b4f84b0ae4ccd6b7dcea2,area-map,"Maps are polygon definitions",local-authority:SOL,,,
