reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date
D_179_IOW_CA6_1,179_IOW_CA6,"Brighstone - Brighstone Mill","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/brighstone-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA6_2,179_IOW_CA6,"Brighstone - Brighstone Mill","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/brighstone-mill-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA7_1,179_IOW_CA7,"Brighstone - Village Centre","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/brighstone-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA7_2,179_IOW_CA7,"Brighstone - Village Centre","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/brighstone-village-centre-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA8_1,179_IOW_CA8,"Brighstone - Brookside","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/brighstone-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA8_2,179_IOW_CA8,"Brighstone - Brookside","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/brighstone-brookside-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA9_1,179_IOW_CA9,"Brighstone - Hunny Hill","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/brighstone-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA9_2,179_IOW_CA9,"Brighstone - Hunny Hill","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/brighstone-hunny-hill-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA10_1,179_IOW_CA10,"Brighstone  - Waytes Court","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/brighstone-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA10_2,179_IOW_CA10,"Brighstone  - Waytes Court","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/brighstone-waytes-court-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA11_1,179_IOW_CA11,"Brook - Brook Green","https://www.iow.gov.uk/environment-and-planning/planning/isle-of-wight-conservation-areas/brook-conservation-area/","https://iwc.iow.gov.uk/documentlibrary/download/brook-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA11_2,179_IOW_CA11,"Brook - Brook Green","https://www.iow.gov.uk/environment-and-planning/planning/isle-of-wight-conservation-areas/brook-conservation-area/",https://iwc.iow.gov.uk/documentlibrary/download/brook-green-and-coastguard-cottages-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA12_1,179_IOW_CA12,"Brook - Brook Village","https://www.iow.gov.uk/environment-and-planning/planning/isle-of-wight-conservation-areas/brook-conservation-area/","https://iwc.iow.gov.uk/documentlibrary/download/brook-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA12_2,179_IOW_CA12,"Brook - Brook Village","https://www.iow.gov.uk/environment-and-planning/planning/isle-of-wight-conservation-areas/brook-conservation-area/",https://iwc.iow.gov.uk/documentlibrary/download/brook-village-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA13_1,179_IOW_CA13,"Brook - St Mary's Church & Brook House","https://www.iow.gov.uk/environment-and-planning/planning/isle-of-wight-conservation-areas/brook-conservation-area/","https://iwc.iow.gov.uk/documentlibrary/download/brook-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA13_2,179_IOW_CA13,"Brook - St Mary's Church & Brook House","https://www.iow.gov.uk/environment-and-planning/planning/isle-of-wight-conservation-areas/brook-conservation-area/",https://iwc.iow.gov.uk/documentlibrary/download/st-marys-church-and-brook-house-conservation-area-character-map1,area-map,"",local-authority:IOW,,,
D_179_IOW_CA14_1,179_IOW_CA14,"Calbourne","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","Not yet been produced",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA14_2,179_IOW_CA14,"Calbourne","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/calbourne-conservation-area-boundary-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA15_1,179_IOW_CA15,"Carisbrooke","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","Not yet been produced",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA15_2,179_IOW_CA15,"Carisbrooke","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/carisbrooke-conservation-area-boundary-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA16_1,179_IOW_CA16,"Church Place","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://www.iow.gov.uk/azservices/documents/1322-Church%20Place%20Conservation%20Area%20Character%20Appraisal.pdf",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA16_2,179_IOW_CA16,"Church Place","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://www.iow.gov.uk/azservices/documents/1322-Church%20Place%20Conservation%20Area%20Boundary%20Map.pdf,area-map,"",local-authority:IOW,,,
D_179_IOW_CA17_1,179_IOW_CA17,"Cowes","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/cowes-conservation-area-character-apprasial",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA17_2,179_IOW_CA17,"Cowes","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/cowes-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA18_1,179_IOW_CA18,"East Cowes (Esplanade)","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/east-cowes-esplanade-conservation-area-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA18_2,179_IOW_CA18,"East Cowes (Esplanade)","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/east-cowes-esplanade-conservation-area-boundary-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA19_1,179_IOW_CA19,"East Cowes (Town Centre)","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/east-cowes-town-centre-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA19_2,179_IOW_CA19,"East Cowes (Town Centre)","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/east-cowes-town-centre-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA20_1,179_IOW_CA20,"Freshwater Bay - Afton","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/freshwater-bay-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA20_2,179_IOW_CA20,"Freshwater Bay - Afton","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/freshwater-bay-afton-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA21_1,179_IOW_CA21,"Freshwater Bay - Easton","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/freshwater-bay-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA21_2,179_IOW_CA21,"Freshwater Bay - Easton","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/freshwater-bay-easton-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA22_1,179_IOW_CA22,"Freshwater Bay - The Gate","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/freshwater-bay-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA22_2,179_IOW_CA22,"Freshwater Bay - The Gate","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/freshwater-bay-the-gate-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA23_1,179_IOW_CA23,"Godshill","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","Not yet been produced",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA23_2,179_IOW_CA23,"Godshill","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/godshill-conservation-area-boundary-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA24_1,179_IOW_CA24,"Hulverstone","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/hulverstone-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA24_2,179_IOW_CA24,"Hulverstone","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/hulverstone-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA25_1,179_IOW_CA25,"Mottistone","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://www.iow.gov.uk/azservices/documents/1322-Mottistone%20Conservation%20Area%20Character%20Appraisal.pdf",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA25_2,179_IOW_CA25,"Mottistone","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://www.iow.gov.uk/azservices/documents/1322-Mottistone%20Conservation%20Area%20Character%20Map.pdf,area-map,"",local-authority:IOW,,,
D_179_IOW_CA26_1,179_IOW_CA26,"Newport / Carisbrooke Road","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/newport-conservation-area-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA26_2,179_IOW_CA26,"Newport / Carisbrooke Road","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/carisbrooke-road-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA27_1,179_IOW_CA27,"Newport / Newport - Historic Town Centre","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/newport-conservation-area-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA27_2,179_IOW_CA27,"Newport / Newport - Historic Town Centre","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/newport-historic-town-centre-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA28_1,179_IOW_CA28,"Newport / Shide Cross","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/newport-conservation-area-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA28_2,179_IOW_CA28,"Newport / Shide Cross","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/newport-shide-cross-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA29_1,179_IOW_CA29,"Newport / St John’s","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/newport-conservation-area-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA29_2,179_IOW_CA29,"Newport / St John’s","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/newport-st-johns-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA30_1,179_IOW_CA30,"Newport / Town Centre Residential Terraces","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/newport-conservation-area-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA30_2,179_IOW_CA30,"Newport / Town Centre Residential Terraces","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/newport-town-centre-residential-terraces-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA31_1,179_IOW_CA31,"Newtown","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","Not yet been produced",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA31_2,179_IOW_CA31,"Newtown","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/newtown-conservation-area-boundary-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA32_1,179_IOW_CA32,"Norton Green","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","Not yet been produced",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA32_2,179_IOW_CA32,"Norton Green","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/norton-green-conservation-area-boundary-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA33_1,179_IOW_CA33,"Pound Green","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/pound-green-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA33_2,179_IOW_CA33,"Pound Green","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/pound-green-conservation-area-boundary-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA34_1,179_IOW_CA34,"Ryde","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/ryde-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA34_2,179_IOW_CA34,"Ryde","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/ryde-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA35_1,179_IOW_CA35,"Ryde St. Johns","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/ryde-st-johns-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA35_2,179_IOW_CA35,"Ryde St. Johns","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/ryde-st-johns-conservation-area-boundary-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA36_1,179_IOW_CA36,"Sandown","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/sandown-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA36_2,179_IOW_CA36,"Sandown","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/sandown-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA37_1,179_IOW_CA37,"Seaview","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://www.iow.gov.uk/azservices/documents/1322-Seaview%20Conservation%20Area%20Character%20Appraisal.pdf",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA37_2,179_IOW_CA37,"Seaview","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://www.iow.gov.uk/azservices/documents/1322-Seaview%20Conservation%20Area%20Character%20Map.pdf,area-map,"",local-authority:IOW,,,
D_179_IOW_CA38_1,179_IOW_CA38,"Shalfleet","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/shalfleet-conservation-area-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA38_2,179_IOW_CA38,"Shalfleet","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/shalfleet-conservation-area-boundary-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA39_1,179_IOW_CA39,"Shanklin","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://www.iow.gov.uk/azservices/documents/1322-Shanklin%20Conservation%20Area%20Character%20Appraisal.pdf",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA39_2,179_IOW_CA39,"Shanklin","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://www.iow.gov.uk/azservices/documents/1322-Shanklin%20Conservation%20Area%20Boundary%20Map.pdf,area-map,"",local-authority:IOW,,,
D_179_IOW_CA40_1,179_IOW_CA40,"Shorwell","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","Not yet been produced",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA40_2,179_IOW_CA40,"Shorwell","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://www.iow.gov.uk/azservices/documents/1322-Shorwell%20Conservation%20Area%20Boundary%20Map.pdf,area-map,"",local-authority:IOW,,,
D_179_IOW_CA41_1,179_IOW_CA41,"St. Helens","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/st-helens-conservation-area-character-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA41_2,179_IOW_CA41,"St. Helens","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/st-helens-conservation-area-character-map,area-map,"",local-authority:IOW,,,
D_179_IOW_CA42_1,179_IOW_CA42,"St. Helens (The Duver)","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://www.iow.gov.uk/azservices/documents/1322-St%20Helens%20(The%20Duver)%20Conservation%20Area%20Character%20Appraisal.pdf",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA42_2,179_IOW_CA42,"St. Helens (The Duver)","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://www.iow.gov.uk/azservices/documents/1322-St%20Helens%20(%20The%20Duver)%20Conservation%20Area%20Character%20Map.pdf,area-map,"",local-authority:IOW,,,
D_179_IOW_CA43_1,179_IOW_CA43,"St. Lawrence","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","Not yet been produced",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA43_2,179_IOW_CA43,"St. Lawrence","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://www.iow.gov.uk/azservices/documents/1322-St%20Lawrence%20Conservation%20Area%20Boundary%20Map.pdf,area-map,"",local-authority:IOW,,,
D_179_IOW_CA44_1,179_IOW_CA44,"Totland Bay","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://www.iow.gov.uk/azservices/documents/1322-Totland%20Bay%20Conservation%20Area%20Character%20Appraisal.pdf",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA44_2,179_IOW_CA44,"Totland Bay","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://www.iow.gov.uk/azservices/documents/1322-Totland%20Bay%20Conservation%20Area%20Boundary%20Map.pdf,area-map,"",local-authority:IOW,,,
D_179_IOW_CA45_1,179_IOW_CA45,"Ventnor","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://www.iow.gov.uk/azservices/documents/1322-Ventnor%20Conservation%20Area%20Character%20Appraisal.pdf",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA45_2,179_IOW_CA45,"Ventnor","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://www.iow.gov.uk/azservices/documents/1322-Ventnor%20Conservation%20Area%20Character%20Map.pdf,area-map,"",local-authority:IOW,,,
D_179_IOW_CA46_1,179_IOW_CA46,"Whippingham","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://www.iow.gov.uk/azservices/documents/1322-Whippingham%20Conservation%20Are%20Character%20Appraisal.pdf",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA46_2,179_IOW_CA46,"Whippingham","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://www.iow.gov.uk/azservices/documents/1322-Whippingham%20Conservation%20Area%20Boundary%20Map.pdf,area-map,"",local-authority:IOW,,,
D_179_IOW_CA47_1,179_IOW_CA47,"Whitecroft","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://www.iow.gov.uk/azservices/documents/1322-Whitecroft%20Conservation%20Area%20Character%20Appraisal.pdf",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA47_2,179_IOW_CA47,"Whitecroft","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://www.iow.gov.uk/azservices/documents/1322-Whitecroft%20Conservation%20Area%20Boundary%20Map.pdf,area-map,"",local-authority:IOW,,,
D_179_IOW_CA48_1,179_IOW_CA48,"Yarmouth","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/","https://iwc.iow.gov.uk/documentlibrary/download/yarmouth-conservation-area-appraisal",area-appraisal,"",local-authority:IOW,,,
D_179_IOW_CA48_2,179_IOW_CA48,"Yarmouth","https://www.iow.gov.uk/environment-and-planning/planning/heritage-assets/conservation-areas/",https://iwc.iow.gov.uk/documentlibrary/download/yarmouth-conservation-area-boundary-map,area-map,"",local-authority:IOW,,,
