reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date
D_174_HRW_CA12_2,174_HRW_CA12,"Pinner / Moss Lane","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5",https://www.harrow.gov.uk/downloads/file/30324/Moss_Lane_Conservation_Area__Pinner.pdf,area-map,"P2",local-authority:HRW,,,
D_174_HRW_CA13_1,174_HRW_CA13,"Pinner / East End Farm","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5","https://www.harrow.gov.uk/downloads/file/24062/east-end-farm-ms.pdf",area-appraisal,"P2",local-authority:HRW,,,
D_174_HRW_CA13_2,174_HRW_CA13,"Pinner / East End Farm","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5",https://www.harrow.gov.uk/downloads/file/30322/East_End_Farm_Conservation_area__Pinner.pdf,area-map,"P2",local-authority:HRW,,,
D_174_HRW_CA14_1,174_HRW_CA14,"Pinner / West Towers","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5","https://www.harrow.gov.uk/downloads/file/24064/west-towers-ms.pdf",area-appraisal,"P2",local-authority:HRW,,,
D_174_HRW_CA14_2,174_HRW_CA14,"Pinner / West Towers","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5",https://www.harrow.gov.uk/downloads/file/30313/West_Towers_Conservation_Area__Pinner.pdf,area-map,"P2",local-authority:HRW,,,
D_174_HRW_CA15_1,174_HRW_CA15,"Pinner / Tookes Green","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5","https://www.harrow.gov.uk/downloads/file/24066/tookes-green-ms.pdf",area-appraisal,"P2",local-authority:HRW,,,
D_174_HRW_CA15_2,174_HRW_CA15,"Pinner / Tookes Green","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5",https://www.harrow.gov.uk/downloads/file/30318/Tookes_Green_Conservation_Area.pdf,area-map,"P2",local-authority:HRW,,,
D_174_HRW_CA16_1,174_HRW_CA16,"Pinner / Pinnerwood Park Estate","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5","https://www.harrow.gov.uk/downloads/file/24072/pinnerwood-farm-ms.pdf",area-appraisal,"P2",local-authority:HRW,,,
D_174_HRW_CA16_2,174_HRW_CA16,"Pinner / Pinnerwood Park Estate","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5",https://www.harrow.gov.uk/downloads/file/30323/Pinnerwood_Farm_Conservation_area__Pinner.pdf,area-map,"P2",local-authority:HRW,,,
D_174_HRW_CA17_1,174_HRW_CA17,"Pinner / Pinner Hill Estate","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5","https://www.harrow.gov.uk/downloads/file/24070/pinner-hill-ms.pdf",area-appraisal,"P3",local-authority:HRW,,,
D_174_HRW_CA17_2,174_HRW_CA17,"Pinner / Pinner Hill Estate","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5",https://www.harrow.gov.uk/downloads/file/30325/Pinner_Hill_Conservation_Area.pdf,area-map,"P3",local-authority:HRW,,,
D_174_HRW_CA18_1,174_HRW_CA18,"Pinner / Pinnerwood Farm","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5","https://www.harrow.gov.uk/downloads/file/24072/pinnerwood-farm-ms.pdf",area-appraisal,"P2",local-authority:HRW,,,
D_174_HRW_CA18_2,174_HRW_CA18,"Pinner / Pinnerwood Farm","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5",https://www.harrow.gov.uk/downloads/file/30323/Pinnerwood_Farm_Conservation_area__Pinner.pdf,area-map,"P2",local-authority:HRW,,,
D_174_HRW_CA19_1,174_HRW_CA19,"Pinner / Rayners Lane","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5","https://www.harrow.gov.uk/downloads/file/24074/rayners-lane-ms.pdf",area-appraisal,"P2",local-authority:HRW,,,
D_174_HRW_CA19_2,174_HRW_CA19,"Pinner / Rayners Lane","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5",https://www.harrow.gov.uk/downloads/file/30314/Rayners_Lane_Conservation_area.pdf,area-map,"P2",local-authority:HRW,,,
D_174_HRW_CA20_1,174_HRW_CA20,"Pinner / Eastcote Village","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5","https://www.harrow.gov.uk/downloads/file/24076/eastcote-village-ms.pdf",area-appraisal,"P2",local-authority:HRW,,,
D_174_HRW_CA20_2,174_HRW_CA20,"Pinner / Eastcote Village","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5",https://www.harrow.gov.uk/downloads/file/30315/Eastcote_Village_Conservation_Area__Pinner.pdf,area-map,"P2",local-authority:HRW,,,
D_174_HRW_CA21_1,174_HRW_CA21,"Pinner / Pinner Road","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5","https://www.harrow.gov.uk/downloads/file/24078/pinner-road-ms.pdf",area-appraisal,"P2",local-authority:HRW,,,
D_174_HRW_CA21_2,174_HRW_CA21,"Pinner / Pinner Road","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/5",https://www.harrow.gov.uk/downloads/file/30316/Pinner_Road_Conservation_area.pdf,area-map,"P2",local-authority:HRW,,,
D_174_HRW_CA22_1,174_HRW_CA22,"Stanmore and Edgware / Little Common","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/2","https://www.harrow.gov.uk/downloads/file/24018/little-common-conservation-area-appraisal-management-strategy.pdf",area-appraisal,"P4",local-authority:HRW,,,
D_174_HRW_CA22_2,174_HRW_CA22,"Stanmore and Edgware / Little Common","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/2",https://www.harrow.gov.uk/downloads/file/24012/little-common-map-article-4.pdf,area-map,"P4",local-authority:HRW,,,
D_174_HRW_CA23_1,174_HRW_CA23,"Stanmore and Edgware / Stanmore Hill","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/2","https://www.harrow.gov.uk/downloads/file/24017/stanmore-hill-conservation-area-appraisal-management-strategy.pdf",area-appraisal,"P5",local-authority:HRW,,,
D_174_HRW_CA23_2,174_HRW_CA23,"Stanmore and Edgware / Stanmore Hill","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/2",https://www.harrow.gov.uk/downloads/file/24011/stanmore-hill-map-article-4.pdf,area-map,"P5",local-authority:HRW,,,
D_174_HRW_CA24_1,174_HRW_CA24,"Stanmore and Edgware / Old Church Lane","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/2","https://www.harrow.gov.uk/downloads/file/24016/old-church-lane-conservation-area-appraisal-management-strategy.pdf",area-appraisal,"P3",local-authority:HRW,,,
D_174_HRW_CA24_2,174_HRW_CA24,"Stanmore and Edgware / Old Church Lane","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/2",https://www.harrow.gov.uk/downloads/file/30308/3_Old_Church_Lane_Conservation_Area.pdf,area-map,"P3",local-authority:HRW,,,
D_174_HRW_CA25_1,174_HRW_CA25,"Stanmore and Edgware / Kerry Avenue","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/2","https://www.harrow.gov.uk/downloads/file/24015/kerry-avenue-conservation-area-appraisal-management-strategy.pdf",area-appraisal,"P3",local-authority:HRW,,,
D_174_HRW_CA25_2,174_HRW_CA25,"Stanmore and Edgware / Kerry Avenue","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/2",https://www.harrow.gov.uk/downloads/file/24009/kerry-avenue-map-article-4.pdf,area-map,"P3",local-authority:HRW,,,
D_174_HRW_CA26_1,174_HRW_CA26,"Stanmore and Edgware / Edgware High Street","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/2","https://www.harrow.gov.uk/downloads/file/24014/edgware-highstreet-conservation-area-appraisal-management-strategy.pdf",area-appraisal,"P2",local-authority:HRW,,,
D_174_HRW_CA26_2,174_HRW_CA26,"Stanmore and Edgware / Edgware High Street","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/2",https://www.harrow.gov.uk/downloads/file/24008/edgware-highstreet-map-article-4.pdf,area-map,"P2",local-authority:HRW,,,
D_174_HRW_CA27_1,174_HRW_CA27,"Stanmore and Edgware / Canons Park Estate","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/2","https://www.harrow.gov.uk/downloads/file/24013/canons-park-conservation-area-appraisal-management-strategy.pdf",area-appraisal,"Best Map is shown on page 21 of the appraisal document. ",local-authority:HRW,,,
D_174_HRW_CA28_1,174_HRW_CA28,"Harrow Weald","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/4","https://www.harrow.gov.uk/downloads/file/24050/harrow-weald-park-management-study.pdf",area-appraisal,"P2",local-authority:HRW,,,
D_174_HRW_CA28_2,174_HRW_CA28,"Harrow Weald","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/4",https://www.harrow.gov.uk/downloads/file/24053/harrow-weald-park-conservation-map.pdf,area-map,"P2",local-authority:HRW,,,
D_174_HRW_CA29_1,174_HRW_CA29,"Brookshill Drive and Grimsdyke Estate","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/4","https://www.harrow.gov.uk/downloads/file/24051/brookshill-and-grimsdyke-management-study.pdf",area-appraisal,"P6",local-authority:HRW,,,
D_174_HRW_CA29_2,174_HRW_CA29,"Brookshill Drive and Grimsdyke Estate","https://www.harrow.gov.uk/planning-developments/biodiversity-conservation/4",https://www.harrow.gov.uk/downloads/file/28064/11-brookshill-drive-and-grimsdyke-estate-map.pdf,area-map,"P6",local-authority:HRW,,,
