reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date
D_195_LDS_CA11_1,195_LDS_CA11,"Bramley Hill Top","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA11_2,195_LDS_CA11,"Bramley Hill Top","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Bramley%20-%20BRAMLEY%20HILL%20TOP%20CA%20No_21.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA12_1,195_LDS_CA12,"Bramley Town Centre","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Bramley%20conservation%20area%20appraisal%20and%20management%20plan%20FINAL%20VERSION.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA12_2,195_LDS_CA12,"Bramley Town Centre","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Bramley%20Town%20CA%20No_70.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA13_1,195_LDS_CA13,"Burley Village","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA13_2,195_LDS_CA13,"Burley Village","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Burley%20-%20THE%20VILLAGE%20CA%20No_54.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA14_1,195_LDS_CA14,"Buslingthorpe","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA14_2,195_LDS_CA14,"Buslingthorpe","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Buslingthorpe%20CA%20No_73.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA15_1,195_LDS_CA15,"Calverley","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Calverley%20CAA%20approved%20april%2009.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA15_2,195_LDS_CA15,"Calverley","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Calverley%20CA%20No_47.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA16_1,195_LDS_CA16,"Calverley Bridge","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA16_2,195_LDS_CA16,"Calverley Bridge","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Calverley%20Bridge%20CA%20No_48.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA17_1,195_LDS_CA17,"Central Area Canal Wharf","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA17_2,195_LDS_CA17,"Central Area Canal Wharf","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Central%20Area%20-%20CANAL%20WHARF%20CA%20No_40.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA18_1,195_LDS_CA18,"Central Eastern Riverside","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA18_2,195_LDS_CA18,"Central Eastern Riverside","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Central%20Area%20-%20EASTERN%20RIVERSIDE%20CA%20No_63.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA19_1,195_LDS_CA19,"Chapel Allerton","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Chapel%20Allerton%20CAA%20adopted.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA19_2,195_LDS_CA19,"Chapel Allerton","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Chapel%20Allerton%20CA%20No_14.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA20_1,195_LDS_CA20,"Chapeltown","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Chapeltown%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:LDS,,,
D_195_LDS_CA20_2,195_LDS_CA20,"Chapeltown","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Chapeltown%20CA%20No_25.pdf,area-map,"Extra documents are available. ",local-authority:LDS,,,
D_195_LDS_CA21_1,195_LDS_CA21,"Clifford","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Clifford_final_draft1.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA21_2,195_LDS_CA21,"Clifford","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Clifford%20CA%20No_27.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA22_1,195_LDS_CA22,"Collingham","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Collingham%20CAA%20final%20version.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA22_2,195_LDS_CA22,"Collingham","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Collingham%20CA%20No_74.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA23_1,195_LDS_CA23,"Colton","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA24_1,195_LDS_CA24,"East Keswick","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA24_2,195_LDS_CA24,"East Keswick","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/East%20Keswick%20CA%20No_26.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA25_1,195_LDS_CA25,"Far Headingley","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Far%20Headingley%20Appraisal%20and%20Management%20Plan%20FINAL.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA25_2,195_LDS_CA25,"Far Headingley","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Far%20Headingley%20CA%20No_67.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA26_1,195_LDS_CA26,"Farnley Upper Moor Side","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Farnley%20Upper%20Moorside%20CAA.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA26_2,195_LDS_CA26,"Farnley Upper Moor Side","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Farnley%20Upper%20Moor%20Side%20Conservation%20Area%20boundary%20map.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA27_1,195_LDS_CA27,"Farsley","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Farsley%20Conservation%20Area%20Appraisal%20and%20Management%20Plan%20FINAL%20VERSION.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA27_2,195_LDS_CA27,"Farsley","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Farsley%20CA.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA28_1,195_LDS_CA28,"Gledhow Valley ","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Gledhow%20CAA%20%203%20(final).pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA28_2,195_LDS_CA28,"Gledhow Valley ","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Gledhow%20Valley%20CA%20No_64.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA29_1,195_LDS_CA29,"Grand Quarter","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Grand%20Quarter%20Conservation%20Area%20Appraisal%20and%20Management%20Plan.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA29_2,195_LDS_CA29,"Grand Quarter","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Grand%20Quarter%20Conservation%20Area%20Map.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA30_1,195_LDS_CA30,"Guiseley","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Guiseley%20Conservation%20Area%20Appraisal%20and%20Management%20Plan%20FINAL.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA30_2,195_LDS_CA30,"Guiseley","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Guiseley%20CA%20No_79.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA31_1,195_LDS_CA31,"Harewood","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA31_2,195_LDS_CA31,"Harewood","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Harewood%20CA%20No_37.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA32_1,195_LDS_CA32,"Headingley","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA32_2,195_LDS_CA32,"Headingley","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Headingley%20CA.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA33_1,195_LDS_CA33,"Headingley Hill, Hyde Park and Woodhouse Moor","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/headingley%20hill,%20hyde%20park%20and%20woodhouse%20moor.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA33_2,195_LDS_CA33,"Headingley Hill, Hyde Park and Woodhouse Moor","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Headingley%20Hill%20+%20Hyde%20Park%20+%20Woodhouse%20Moor%20CA.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA34_1,195_LDS_CA34,"Holbeck","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Holbeck%20CA%20appraisal%20%20Final.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA34_2,195_LDS_CA34,"Holbeck","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Holbeck%20CA%20No_62.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA35_1,195_LDS_CA35,"Horsforth","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/horsforth%20caa%20for%20full%20designation-final%20version%20adjusted.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA35_2,195_LDS_CA35,"Horsforth","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Horsforth%20CA%20No_9_v1.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA36_1,195_LDS_CA36,"Horsforth Cragg Hill","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/horsforth%20cragg%20hill%20and%20woodside%20caa%20(august%202011).pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA36_2,195_LDS_CA36,"Horsforth Cragg Hill","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Horsforth%20Cragg%20Hill%20+%20Woodside%20CA.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA37_1,195_LDS_CA37,"Kirkstall Abbey","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA37_2,195_LDS_CA37,"Kirkstall Abbey","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Kirkstall%20-%20KIRKSTALL%20ABBEY%20CA%20No_19.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA38_1,195_LDS_CA38,"Ledsham","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA38_2,195_LDS_CA38,"Ledsham","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Ledsham%20CA%20No_46.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA39_1,195_LDS_CA39,"Linton","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/linton%20caa%20final%20version.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA39_2,195_LDS_CA39,"Linton","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Linton%20CA%20No_42.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA40_1,195_LDS_CA40,"Leeds City Centre","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA40_2,195_LDS_CA40,"Leeds City Centre","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Central%20Area%20-%20LEEDS%20CITY%20CENTRE%20CA%20No_45.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA41_1,195_LDS_CA41,"Mabgate","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","An interactive PDF version of the appraisal document is available by emailing: building.conservation@leeds.gov.uk",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA41_2,195_LDS_CA41,"Mabgate","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Mabgate%20Conservation%20Area%20Map.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA42_1,195_LDS_CA42,"Meanwood","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/meanwood%20ca%20appraisal%20and%20management%20plan%20-%20final%20version.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA42_2,195_LDS_CA42,"Meanwood","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Meanwood%20CA%20No_68.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA43_1,195_LDS_CA43,"Methley Church Side","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/methley%20church%20side%20conservation%20area%20appraisal.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA43_2,195_LDS_CA43,"Methley Church Side","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Methley%20Church%20Side%20CA%20No_33.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA44_1,195_LDS_CA44,"Morley Dartmouth Park","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA44_2,195_LDS_CA44,"Morley Dartmouth Park","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Morley%20-%20DARTMOUTH%20PARK%20CA%20No_24.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA45_1,195_LDS_CA45,"Morley Town Centre","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://morleytowndeal.commonplace.is/en-GB/proposals/morley-conservation-area-review/step1",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA45_2,195_LDS_CA45,"Morley Town Centre","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Morley%20Town%20Centre%20CA%20No_31.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA46_1,195_LDS_CA46,"Nether Yeadon","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Nether%20Yeadon%20FINAL%20JULY%20red%20size%2015.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA46_2,195_LDS_CA46,"Nether Yeadon","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Nether%20Yeadon%20Cons%20Area%20map.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA47_1,195_LDS_CA47,"Newlay","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Newlay%20Conservation%20Area%20Appraisal%20and%20Management%20Plan.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA47_2,195_LDS_CA47,"Newlay","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Newlay%20CA%20No_41.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA48_1,195_LDS_CA48,"Oulton","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/oulton%20conservation%20area%20appraisal%20and%20management%20plan%20final.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA48_2,195_LDS_CA48,"Oulton","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Oulton%20CA.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA49_1,195_LDS_CA49,"Otley","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/otley%20a4%20new_lores.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA49_2,195_LDS_CA49,"Otley","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Otley%20CA%20No_4.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA50_1,195_LDS_CA50,"Pool-in-Wharfedale","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/pool%20in%20wharfedale%20final.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA50_2,195_LDS_CA50,"Pool-in-Wharfedale","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Pool-in-Wharfedale%20CA%20No_71.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA51_1,195_LDS_CA51,"Pudsey","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/pudsey%20conservation%20area%20appraisal%20and%20management%20plan%20final%20version.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA51_2,195_LDS_CA51,"Pudsey","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Pudsey%20CA%20No_53.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA52_1,195_LDS_CA52,"Pudsey Fulneck","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA52_2,195_LDS_CA52,"Pudsey Fulneck","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Pudsey%20-%20FULNECK%20CA%20no_6.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA53_1,195_LDS_CA53,"Queen Square","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA53_2,195_LDS_CA53,"Queen Square","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Central%20Area%20-%20QUEEN%20SQUARE%20CA%20No_16.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA54_1,195_LDS_CA54,"Rawdon Cragg Wood","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Rawdon%20Cragg%20Wood%20Appraisal%20optimised.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA54_2,195_LDS_CA54,"Rawdon Cragg Wood","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Rawdon%20-%20CRAGG%20WOOD%20CA%20No_59.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA55_1,195_LDS_CA55,"Rawdon Littlemoor","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/rawdon%20littlemoor%20conservation%20area%20appraisal%20and%20management%20plan.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA55_2,195_LDS_CA55,"Rawdon Littlemoor","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Rawdon%20Littlemoor%20CA.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA56_1,195_LDS_CA56,"Rawdon Little London","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/rawdon%20little%20london%20conservation%20area%20appraisal%20and%20management%20plan.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA56_2,195_LDS_CA56,"Rawdon Little London","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Rawdon%20Little%20London%20CA.pdf,area-map,"",local-authority:LDS,,,
