reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date
D_42_BEN_CA6_1,42_BEN_CA6,"Kensal Green","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16402715/kensal-green-conservation-area-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA6_2,42_BEN_CA6,"Kensal Green","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16402737/kensal-green-conservation-area-map.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA7_1,42_BEN_CA7,"Kensal Rise","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16421231/kensal-rise-character-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA7_2,42_BEN_CA7,"Kensal Rise","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16421232/kensal-rise-conservation-map.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA8_1,42_BEN_CA8,"Kilburn","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16402716/kilburn-conservation-area-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA8_2,42_BEN_CA8,"Kilburn","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16402738/kilburn-conservation-area-map.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA9_1,42_BEN_CA9,"Lawns Court","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16402717/lawns-court-conservation-area-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA9_2,42_BEN_CA9,"Lawns Court","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16402739/lawns-court-conservation-area-map.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA10_1,42_BEN_CA10,"Mapesbury","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16402718/mapesbury-conservation-area-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA10_2,42_BEN_CA10,"Mapesbury","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16421229/mapesbury-conservation-map.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA11_1,42_BEN_CA11,"Mount Stewart","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16402719/mount-stewart-conservation-area-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA11_2,42_BEN_CA11,"Mount Stewart","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16402741/mount-stewart-conservation-area-map.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA12_1,42_BEN_CA12,"Neasden Village","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16402720/neasden-conservation-area-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA12_2,42_BEN_CA12,"Neasden Village","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16402742/neasden-village-conservation-area-map.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA13_1,42_BEN_CA13,"North Kilburn","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16402721/north-kilburn-conservation-area-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA13_2,42_BEN_CA13,"North Kilburn","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16402743/north-kilburn-conservation-area-map.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA14_1,42_BEN_CA14,"Northwick Circle","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16402722/northwick-circle-conservation-area-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA14_2,42_BEN_CA14,"Northwick Circle","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16403098/northwick-circle-conservation-area-map-updated-oct-2015.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA15_1,42_BEN_CA15,"Paddington Cemetery","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16402723/paddington-cemetery-conservation-area-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA15_2,42_BEN_CA15,"Paddington Cemetery","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16402745/paddington-cemetery-conservation-area-map.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA16_1,42_BEN_CA16,"Queens Park","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16402724/queens-park-conservation-area-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA16_2,42_BEN_CA16,"Queens Park","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16421227/queens-park-conservation-map.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA17_1,42_BEN_CA17,"Roe Green Village","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16402725/roe-green-conservation-area-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA17_2,42_BEN_CA17,"Roe Green Village","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16402747/roe-green-village-conservation-area-map.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA18_1,42_BEN_CA18,"South Kilburn","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16402726/south-kilburn-conservation-area-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA18_2,42_BEN_CA18,"South Kilburn","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16402748/south-kilburn-conservation-area-map.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA19_1,42_BEN_CA19,"St. Andrews","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16402727/st-andrews-conservation-area-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA19_2,42_BEN_CA19,"St. Andrews","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16402749/st-andrews-conservation-area-map.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA20_1,42_BEN_CA20,"Sudbury Cottages","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16402728/sudbury-cottages-conservation-area-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA20_2,42_BEN_CA20,"Sudbury Cottages","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16402750/sudbury-cottages-conservation-area-map.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA21_1,42_BEN_CA21,"Sudbury Court","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16402729/sudbury-court-conservation-area-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA21_2,42_BEN_CA21,"Sudbury Court","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16402751/sudbury-court-conservation-area-map.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA22_1,42_BEN_CA22,"Wembley High Street","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16402730/wembley-high-street-conservation-area-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA22_2,42_BEN_CA22,"Wembley High Street","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16402752/wembley-high-st-conservation-area-map.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA23_1,42_BEN_CA23,"Willesden Green","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas","https://legacy.brent.gov.uk/media/16402731/willesden-green-conservation-area-appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BEN,,,
D_42_BEN_CA23_2,42_BEN_CA23,"Willesden Green","https://www.brent.gov.uk/planning-and-building-control/listed-buildings-and-conservation-areas",https://legacy.brent.gov.uk/media/16421228/willesden-green-conservation-map.jpg,area-map,"Extra documents are available. ",local-authority:BEN,,,
