reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date
D_220_NBL_CA51_1,220_NBL_CA51,"Norham","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","No Appraisal document",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA51_2,220_NBL_CA51,"Norham","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/NorhamCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA52_1,220_NBL_CA52,"North Sunderland","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/North_Sunderland_CACA.pdf",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA52_2,220_NBL_CA52,"North Sunderland","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/NorthSunderlandCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA53_1,220_NBL_CA53,"Ovingham","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","No Appraisal document",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA53_2,220_NBL_CA53,"Ovingham","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/OvinghamCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA54_1,220_NBL_CA54,"Ovington","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Ovington_CACA.pdf",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA54_2,220_NBL_CA54,"Ovington","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/OvingtonCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA55_1,220_NBL_CA55,"Ponteland","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","No Appraisal document",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA55_2,220_NBL_CA55,"Ponteland","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/PontelandCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA56_1,220_NBL_CA56,"Rock","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Rock-CAA.pdf",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA56_2,220_NBL_CA56,"Rock","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/RockCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA57_1,220_NBL_CA57,"Rothbury","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Rothbury-CAA.pdf",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA57_2,220_NBL_CA57,"Rothbury","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/RothburyCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA58_1,220_NBL_CA58,"Seahouses","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/SeahousesCACA.pdf",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA58_2,220_NBL_CA58,"Seahouses","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/SeahousesCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA59_1,220_NBL_CA59,"Seaton Delaval","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","No Appraisal document",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA59_2,220_NBL_CA59,"Seaton Delaval","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Seaton-DelavalCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA60_1,220_NBL_CA60,"Shotley","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/ShotleyBridge-CACA.pdf",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA60_2,220_NBL_CA60,"Shotley","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/ShotleyCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA61_1,220_NBL_CA61,"Spittal","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Spittal-CACA.pdf",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA61_2,220_NBL_CA61,"Spittal","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/SpittalCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA62_1,220_NBL_CA62,"Stamfordham","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","No Appraisal document",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA62_2,220_NBL_CA62,"Stamfordham","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/StamfordhamCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA63_1,220_NBL_CA63,"Tweedmouth","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Tweedmouth-CACA.pdf",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA63_2,220_NBL_CA63,"Tweedmouth","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/TweedmouthCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA64_1,220_NBL_CA64,"Wall","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","No Appraisal document",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA64_2,220_NBL_CA64,"Wall","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/WallCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA65_1,220_NBL_CA65,"Warkworth","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Warkworth-CAA.pdf",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA65_2,220_NBL_CA65,"Warkworth","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/WarkworthCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA66_1,220_NBL_CA66,"West Thirston","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","No Appraisal document",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA66_2,220_NBL_CA66,"West Thirston","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/WestThirstonCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA67_1,220_NBL_CA67,"Whalton","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","No Appraisal document",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA67_2,220_NBL_CA67,"Whalton","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/WhaltonCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA68_1,220_NBL_CA68,"Whittingham","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Whittingham-CAA.pdf",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA68_2,220_NBL_CA68,"Whittingham","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/WhittinghamCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA69_1,220_NBL_CA69,"Whitton","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Whitton-CAA.pdf",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA69_2,220_NBL_CA69,"Whitton","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/WhittonCA-map.pdf,area-map,"",local-authority:NBL,,,
D_220_NBL_CA70_1,220_NBL_CA70,"Wooler","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx","https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/WoolerCACA.pdf",area-appraisal,"",local-authority:NBL,,,
D_220_NBL_CA70_2,220_NBL_CA70,"Wooler","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/WoolerCA-map.pdf,area-map,"",local-authority:NBL,,,
