reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date
D_202_LIV_CA22_1,202_LIV_CA22,"Ogden Close","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:LIV,,,
D_202_LIV_CA22_2,202_LIV_CA22,"Ogden Close","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/",https://lcc.dynamicmaps.co.uk/MapThatPublic/Default.aspx,area-map,"",local-authority:LIV,,,
D_202_LIV_CA23_1,202_LIV_CA23,"Princes Park","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:LIV,,,
D_202_LIV_CA23_2,202_LIV_CA23,"Princes Park","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/",https://lcc.dynamicmaps.co.uk/MapThatPublic/Default.aspx,area-map,"",local-authority:LIV,,,
D_202_LIV_CA24_1,202_LIV_CA24,"Princes Road","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:LIV,,,
D_202_LIV_CA24_2,202_LIV_CA24,"Princes Road","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/",https://lcc.dynamicmaps.co.uk/MapThatPublic/Default.aspx,area-map,"",local-authority:LIV,,,
D_202_LIV_CA25_1,202_LIV_CA25,"Rodney Street","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:LIV,,,
D_202_LIV_CA25_2,202_LIV_CA25,"Rodney Street","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/",https://lcc.dynamicmaps.co.uk/MapThatPublic/Default.aspx,area-map,"",local-authority:LIV,,,
D_202_LIV_CA26_1,202_LIV_CA26,"Sefton Park","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:LIV,,,
D_202_LIV_CA26_2,202_LIV_CA26,"Sefton Park","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/",https://lcc.dynamicmaps.co.uk/MapThatPublic/Default.aspx,area-map,"",local-authority:LIV,,,
D_202_LIV_CA27_1,202_LIV_CA27,"Shaw Street","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:LIV,,,
D_202_LIV_CA27_2,202_LIV_CA27,"Shaw Street","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/",https://lcc.dynamicmaps.co.uk/MapThatPublic/Default.aspx,area-map,"",local-authority:LIV,,,
D_202_LIV_CA28_1,202_LIV_CA28,"Stanley Dock","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:LIV,,,
D_202_LIV_CA28_2,202_LIV_CA28,"Stanley Dock","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/",https://lcc.dynamicmaps.co.uk/MapThatPublic/Default.aspx,area-map,"",local-authority:LIV,,,
D_202_LIV_CA29_1,202_LIV_CA29,"St Michaels Hamlet","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:LIV,,,
D_202_LIV_CA29_2,202_LIV_CA29,"St Michaels Hamlet","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/",https://lcc.dynamicmaps.co.uk/MapThatPublic/Default.aspx,area-map,"",local-authority:LIV,,,
D_202_LIV_CA30_1,202_LIV_CA30,"Toxteth Park Avenues","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:LIV,,,
D_202_LIV_CA30_2,202_LIV_CA30,"Toxteth Park Avenues","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/",https://lcc.dynamicmaps.co.uk/MapThatPublic/Default.aspx,area-map,"",local-authority:LIV,,,
D_202_LIV_CA31_1,202_LIV_CA31,"Walton on the Hill","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:LIV,,,
D_202_LIV_CA31_2,202_LIV_CA31,"Walton on the Hill","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/",https://lcc.dynamicmaps.co.uk/MapThatPublic/Default.aspx,area-map,"",local-authority:LIV,,,
D_202_LIV_CA32_1,202_LIV_CA32,"Wavertree Garden Suburb","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:LIV,,,
D_202_LIV_CA32_2,202_LIV_CA32,"Wavertree Garden Suburb","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/",https://lcc.dynamicmaps.co.uk/MapThatPublic/Default.aspx,area-map,"",local-authority:LIV,,,
D_202_LIV_CA33_1,202_LIV_CA33,"Wavertree Village","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:LIV,,,
D_202_LIV_CA33_2,202_LIV_CA33,"Wavertree Village","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/",https://lcc.dynamicmaps.co.uk/MapThatPublic/Default.aspx,area-map,"",local-authority:LIV,,,
D_202_LIV_CA34_1,202_LIV_CA34,"West Derby","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:LIV,,,
D_202_LIV_CA34_2,202_LIV_CA34,"West Derby","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/",https://lcc.dynamicmaps.co.uk/MapThatPublic/Default.aspx,area-map,"",local-authority:LIV,,,
D_202_LIV_CA35_1,202_LIV_CA35,"William Brown Street","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:LIV,,,
D_202_LIV_CA35_2,202_LIV_CA35,"William Brown Street","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/",https://lcc.dynamicmaps.co.uk/MapThatPublic/Default.aspx,area-map,"",local-authority:LIV,,,
D_202_LIV_CA36_1,202_LIV_CA36,"Woolton Village","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:LIV,,,
D_202_LIV_CA36_2,202_LIV_CA36,"Woolton Village","https://liverpool.gov.uk/planning-and-building-control/trees-hedges-and-conservation/conservation-areas/",https://lcc.dynamicmaps.co.uk/MapThatPublic/Default.aspx,area-map,"",local-authority:LIV,,,
