reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_290_SFT_CA7_1,290_SFT_CA7,"Crosby Hall","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/2020/crosby-hall-little-crosby-advisory-leaflet.pdf",area-appraisal,"Polygons on interactive mapBest Map is shown on page 1 of the appraisal document. ",,,,44000178
D_290_SFT_CA8_1,290_SFT_CA8,"Damfield Lane","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/2021/damfieldlane-con-area-advisory-leaflet.pdf",area-appraisal,"Polygons on interactive mapBest Map is shown on page 1 of the appraisal document. ",,,,44004801
D_290_SFT_CA9_1,290_SFT_CA9,"Derby Park","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/2022/derby-park-conservation-area-appraisal.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. Best Map is shown on page 3 of the appraisal document. ",,,,44000182
D_290_SFT_CA10_1,290_SFT_CA10,"Gloucester Road","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/2025/adopted-birkdale-park-caa_v2.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44000188
D_290_SFT_CA10_2,290_SFT_CA10,"Gloucester Road","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx",https://www.sefton.gov.uk/media/2026/boundaries-of-birkdale-conservation-areas.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44000188
D_290_SFT_CA11_1,290_SFT_CA11,"Green Lane","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/7757/green-lane-formby-conservation-appraisal.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. Best Map is shown on page 11 or P13 of the appraisal document. ",,,,44000175
D_290_SFT_CA12_1,290_SFT_CA12,"Hesketh Road","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/8512/hesketh-road-conservation-area-appraisal-and-managment-plan.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44000174
D_290_SFT_CA12_2,290_SFT_CA12,"Hesketh Road","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx",https://www.sefton.gov.uk/media/8510/adopted-hesketh-road-conservation-area-boundary.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44000174
D_290_SFT_CA13_1,290_SFT_CA13,"Homer Green","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/8190/homer-green-appraisalmanagement-plan.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. Best Map is shown on page 2 of the appraisal document. ",,,,44000183
D_290_SFT_CA14_1,290_SFT_CA14,"Ince Blundell Park","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/2031/ince-blundell-advisory-leaflet-2021.pdf",area-appraisal,"Polygons on interactive mapBest Map is shown on page 1 of the appraisal document. ",,,,44000177
D_290_SFT_CA15_1,290_SFT_CA15,"Little Crosby","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","Conservation Area Advisory Leaflet (sefton.gov.uk)",area-appraisal,"Polygons on interactive mapBest Map is shown on page 1 of the appraisal document. ",,,,44000180
D_290_SFT_CA16_1,290_SFT_CA16,"Lord Street","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/2033/lord-street-appraisal-nov-17-chapters-1-to-4.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44006771
D_290_SFT_CA16_2,290_SFT_CA16,"Lord Street","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx",https://www.sefton.gov.uk/media/2032/lord-street-ca-new-boundary-web.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44006771
D_290_SFT_CA17_1,290_SFT_CA17,"Lunt Village","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/8191/lunt-village-appraisalmanagement-plan.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44000184
D_290_SFT_CA17_2,290_SFT_CA17,"Lunt Village","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx",https://www.sefton.gov.uk/media/2041/lunt-back-cover-reduced.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44000184
D_290_SFT_CA18_1,290_SFT_CA18,"Lydiate Hall and Chapel","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/2043/lydiate-caa-leaflet-2021.pdf",area-appraisal,"Polygons on interactive mapBest Map is shown on page 1 of the appraisal document. ",,,,44000186
D_290_SFT_CA19_1,290_SFT_CA19,"Moor Park","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/3628/moor-park-conservation-appraisal-2008.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44000176
D_290_SFT_CA19_2,290_SFT_CA19,"Moor Park","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx",https://www.sefton.gov.uk/media/2045/moor-park-back-cover-optimized.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44000176
D_290_SFT_CA20_1,290_SFT_CA20,"North Meols","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/2017/appraisal-boundary-map.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44000190
D_290_SFT_CA20_2,290_SFT_CA20,"North Meols","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx",https://www.sefton.gov.uk/media/2018/churchtown-nth-meols-ca-boundaries.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44000190
D_290_SFT_CA21_1,290_SFT_CA21,"Promenade","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/2055/promenade-ca-appraisal-ch1-5.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44006772
D_290_SFT_CA21_2,290_SFT_CA21,"Promenade","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx",https://www.sefton.gov.uk/media/2054/prom-new-boundary-nov17.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44006772
D_290_SFT_CA22_1,290_SFT_CA22,"Sefton Village","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/2060/sefton-village-advisory-leaflet-2021.pdf",area-appraisal,"Polygons on interactive mapBest Map is shown on page 1 of the appraisal document. ",,,,44000185
D_290_SFT_CA23_1,290_SFT_CA23,"Waterloo","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/2062/waterloo-advisory-leaflet-2021.pdf",area-appraisal,"Polygons on interactive mapBest Map is shown on page 1 of the appraisal document. ",,,,44000181
D_290_SFT_CA24_1,290_SFT_CA24,"Waterloo Park","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/2063/waterloo-park-appraisal-apr16.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. Best Map is shown on page 2 of the appraisal document. ",,,,44006773
D_290_SFT_CA25_1,290_SFT_CA25,"West Birkdale","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx","https://www.sefton.gov.uk/media/2065/adopted-west-birkdale-ca-appraisal-reduced_v2.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44006215
D_290_SFT_CA25_2,290_SFT_CA25,"West Birkdale","https://www.sefton.gov.uk/planning-building-control/conservation-and-heritage/conservation-areas.aspx",https://www.sefton.gov.uk/media/2066/boundaries-of-birkdale-conservation-areas.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44006215
