reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_331_SWT_CA6_1,331_SWT_CA6,"Bishops Lydeard","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F6%2Eb%2E%20bishops%2Dlydeard%2Dconservation%2Darea%2Dappraisal%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1",area-appraisal,"Extra documents are available. ",,,,44007020
D_331_SWT_CA6_2,331_SWT_CA6,"Bishops Lydeard","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F6%2Ea%2E%20bishops%2Dlydeard%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"Extra documents are available. ",,,,44007020
D_331_SWT_CA7_1,331_SWT_CA7,"Bradford on Tone","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44006999
D_331_SWT_CA7_2,331_SWT_CA7,"Bradford on Tone","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F7%2E%20bradford%2Don%2Dtone%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"No appraisal document",,,,44006999
D_331_SWT_CA8_1,331_SWT_CA8,"Cheddon Fitzpaine","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44006990
D_331_SWT_CA8_2,331_SWT_CA8,"Cheddon Fitzpaine","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F8%2E%20cheddon%2Dfitzpaine%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"No appraisal document",,,,44006990
D_331_SWT_CA9_1,331_SWT_CA9,"Combe Florey","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F9%2Eb%2E%20combe%2Dflorey%2Dconservation%2Darea%2Dappraisal%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1",area-appraisal,"Extra documents are available. ",,,,44007100
D_331_SWT_CA9_2,331_SWT_CA9,"Combe Florey","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F9%2Ea%2E%20combe%2Dflorey%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"Extra documents are available. ",,,,44007100
D_331_SWT_CA10_1,331_SWT_CA10,"Corfe","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44007000
D_331_SWT_CA10_2,331_SWT_CA10,"Corfe","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F10%2E%20corfe%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"No appraisal document",,,,44007000
D_331_SWT_CA11_1,331_SWT_CA11,"Cothelstone","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44006991
D_331_SWT_CA11_2,331_SWT_CA11,"Cothelstone","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F11%2E%20cothelstone%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"No appraisal document",,,,44006991
D_331_SWT_CA12_1,331_SWT_CA12,"Fitzhead","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","https://somersetcc.sharepoint.com/:b:/s/SCCPublic/EUPx8RRNpwVOocP2UU8OTvwB5PC208PpLnhau4rTxQlvRw?e=8BqA2i",area-appraisal,"Extra documents are available. ",,,,44007039
D_331_SWT_CA12_2,331_SWT_CA12,"Fitzhead","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F12%2Ea%2E%20fitzhead%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"Extra documents are available. ",,,,44007039
D_331_SWT_CA13_1,331_SWT_CA13,"Ford","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44006994
D_331_SWT_CA13_2,331_SWT_CA13,"Ford","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F13%2E%20ford%2Dwiveliscombe%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"No appraisal document",,,,44006994
D_331_SWT_CA14_1,331_SWT_CA14,"Halse","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44006993
D_331_SWT_CA14_2,331_SWT_CA14,"Halse","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Planning%20and%20Land/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FPlanning%20and%20Land%2FHalse%20Conservation%20Area%20Appraisal%2Epdf&parent=%2Fsites%2FSCCPublic%2FPlanning%20and%20Land&p=true&ga=1,area-map,"No appraisal document",,,,44006993
D_331_SWT_CA15_1,331_SWT_CA15,"Hatch Beauchamp","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44007009
D_331_SWT_CA16_1,331_SWT_CA16,"Hestercombe","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44007006
D_331_SWT_CA16_2,331_SWT_CA16,"Hestercombe","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F16%2E%20hestercombe%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"No appraisal document",,,,44007006
D_331_SWT_CA17_1,331_SWT_CA17,"Hillfarrance","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44006998
D_331_SWT_CA17_2,331_SWT_CA17,"Hillfarrance","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F17%2E%20hillfarrance%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"No appraisal document",,,,44006998
D_331_SWT_CA18_1,331_SWT_CA18,"Holford","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44007139
D_331_SWT_CA18_2,331_SWT_CA18,"Holford","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F18%2E%20wsc%2Dholford%2Dconservation%2Darea%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"No appraisal document",,,,44007139
D_331_SWT_CA19_1,331_SWT_CA19,"Kingston St Mary","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44006987
D_331_SWT_CA19_2,331_SWT_CA19,"Kingston St Mary","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F19%2E%20kingston%2Dst%2Dmary%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"No appraisal document",,,,44006987
D_331_SWT_CA20_1,331_SWT_CA20,"Langford Budville","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44006997
D_331_SWT_CA20_2,331_SWT_CA20,"Langford Budville","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F20%2E%20langford%2Dbudville%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"No appraisal document",,,,44006997
