reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date
D_26_ADU_CA11_1,26_ADU_CA11,"Southwick - Area 5 - CHURCH LANE","https://www.adur-worthing.gov.uk/planning-policy/adur/adur-conservation-and-heritage/adur-conservation-areas/","https://www.adur-worthing.gov.uk/media/Media,99436,smxx.pdf",area-appraisal,"Best Map is shown on page 35 of the appraisal document. ",local-authority:ADU,,,
D_26_ADU_CA12_1,26_ADU_CA12,"Southwick - Area 6 - WATERDYKE AVENUE","https://www.adur-worthing.gov.uk/planning-policy/adur/adur-conservation-and-heritage/adur-conservation-areas/","https://www.adur-worthing.gov.uk/media/Media,99436,smxx.pdf",area-appraisal,"Best Map is shown on page 39 of the appraisal document. ",local-authority:ADU,,,
D_31_ASH_CA1_1,31_ASH_CA1,"Ashford Town Centre","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","https://www.ashford.gov.uk/media/e53d2j2w/adopted-town-centre-conservation-area-appraisal-and-management-plan.pdf",area-appraisal,"Best Map is shown on page 3 of the appraisal document. ",local-authority:ASH,,,
D_31_ASH_CA2_1,31_ASH_CA2,"Ashford - Queens Road","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"Best Map is shown on page 3 of the appraisal document. ",local-authority:ASH,,,
D_31_ASH_CA3_1,31_ASH_CA3,"Chilham","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA4_1,31_ASH_CA4,"Charing","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA5_1,31_ASH_CA5,"Egerton","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA6_1,31_ASH_CA6,"Westwell","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA7_1,31_ASH_CA7,"Wye","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA8_1,31_ASH_CA8,"Boughton Lees","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA9_1,31_ASH_CA9,"Pluckley","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA10_1,31_ASH_CA10,"Little Chart","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA11_1,31_ASH_CA11,"Little Chart Forstal","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA12_1,31_ASH_CA12,"Hothfield","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA13_1,31_ASH_CA13,"Kennington & Ball Lane Part","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA14_1,31_ASH_CA14,"Kennington & Ball Lane","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA15_1,31_ASH_CA15,"Pluckley Station","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA16_1,31_ASH_CA16,"Smarden","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA17_1,31_ASH_CA17,"Brabourne","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA18_1,31_ASH_CA18,"Willesborough Lees","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA19_1,31_ASH_CA19,"Lacton Green","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA20_1,31_ASH_CA20,"Great Chart","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA21_1,31_ASH_CA21,"Bethersden","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA22_1,31_ASH_CA22,"Biddenden","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA23_1,31_ASH_CA23,"High Halden","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA24_1,31_ASH_CA24,"Shadoxhurst","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA25_1,31_ASH_CA25,"Kingsnorth","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA26_1,31_ASH_CA26,"St Michaels","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA27_1,31_ASH_CA27,"Woodchurch","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA28_1,31_ASH_CA28,"Tenterden","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA29_1,31_ASH_CA29,"Rolvenden","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA30_1,31_ASH_CA30,"Rolvenden Layne","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA31_1,31_ASH_CA31,"Small Hythe","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA32_1,31_ASH_CA32,"Reading Street","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA33_1,31_ASH_CA33,"Warehorne - The Leacon","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA34_1,31_ASH_CA34,"Hamstreet","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA35_1,31_ASH_CA35,"Bilsington","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA36_1,31_ASH_CA36,"Warehorne - The Green","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA37_1,31_ASH_CA37,"Appledore","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA38_1,31_ASH_CA38,"Stone in Oxney","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA39_1,31_ASH_CA39,"Wittersham","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA40_1,31_ASH_CA40,"Newenden","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA41_1,31_ASH_CA41,"Mersham","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA42_1,31_ASH_CA42,"Smeeth","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA43_1,31_ASH_CA43,"Aldington - Church Area","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_31_ASH_CA44_1,31_ASH_CA44,"Aldington - Clap Hill","https://www.ashford.gov.uk/planning-and-development/building-conservation-and-heritage/conservation-areas/","No Appraisal document",area-appraisal,"",local-authority:ASH,,,
D_37_BAR_CA1_1,37_BAR_CA1,"Barrow Island","https://www.barrowbc.gov.uk/conservation-areas","see notes",area-appraisal,"Documents say 11 and 9 areas and couldn't find maps",local-authority:BAR,,,
D_37_BAR_CA2_1,37_BAR_CA2,"Biggar Village","https://www.barrowbc.gov.uk/conservation-areas","see notes",area-appraisal,"",local-authority:BAR,,,
D_37_BAR_CA3_1,37_BAR_CA3,"Central Barrow","https://www.barrowbc.gov.uk/conservation-areas","https://www.barrowbc.gov.uk/sites/default/files/attachment/3984.pdf",area-appraisal,"",local-authority:BAR,,,
D_37_BAR_CA4_1,37_BAR_CA4,"Dalton-in-Furness","https://www.barrowbc.gov.uk/conservation-areas","see notes",area-appraisal,"",local-authority:BAR,,,
D_37_BAR_CA5_1,37_BAR_CA5,"Furness Abbey","https://www.barrowbc.gov.uk/conservation-areas","see notes",area-appraisal,"",local-authority:BAR,,,
D_37_BAR_CA6_1,37_BAR_CA6,"Ireleth","https://www.barrowbc.gov.uk/conservation-areas","see notes",area-appraisal,"",local-authority:BAR,,,
D_37_BAR_CA7_1,37_BAR_CA7,"North Scale","https://www.barrowbc.gov.uk/conservation-areas","see notes",area-appraisal,"",local-authority:BAR,,,
D_37_BAR_CA8_1,37_BAR_CA8,"North Vickerstown","https://www.barrowbc.gov.uk/conservation-areas","see notes",area-appraisal,"",local-authority:BAR,,,
D_37_BAR_CA9_1,37_BAR_CA9,"St George's Square","https://www.barrowbc.gov.uk/conservation-areas","see notes",area-appraisal,"",local-authority:BAR,,,
D_37_BAR_CA10_1,37_BAR_CA10,"South Vickerstown","https://www.barrowbc.gov.uk/conservation-areas","see notes",area-appraisal,"",local-authority:BAR,,,
D_37_BAR_CA11_1,37_BAR_CA11,"The Green Lindal","https://www.barrowbc.gov.uk/conservation-areas","see notes",area-appraisal,"",local-authority:BAR,,,
D_37_BAR_CA12_1,37_BAR_CA12,"Morecambe Bay","https://www.barrowbc.gov.uk/conservation-areas","see notes",area-appraisal,"",local-authority:BAR,,,
D_34_BAE_CA1_1,34_BAE_CA1,"Bevercotes","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7642/cabevercotesstatement.pdf",area-appraisal,"",local-authority:BAE,,,
D_34_BAE_CA1_2,34_BAE_CA1,"Bevercotes","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7641/cabevercotesmap.pdf,area-map,"",local-authority:BAE,,,
D_34_BAE_CA2_1,34_BAE_CA2,"Blyth","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7648/cablythappraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA2_2,34_BAE_CA2,"Blyth","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7647/cablythmap.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA3_1,34_BAE_CA3,"Bothamsall","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"",local-authority:BAE,,,
D_34_BAE_CA3_2,34_BAE_CA3,"Bothamsall","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7650/cabothamsallmap.pdf,area-map,"",local-authority:BAE,,,
D_34_BAE_CA4_1,34_BAE_CA4,"Carlton in Lindrick","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7652/cacarltonappraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA4_2,34_BAE_CA4,"Carlton in Lindrick","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7651/cacarltonmap.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA5_1,34_BAE_CA5,"Clayworth","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"",local-authority:BAE,,,
D_34_BAE_CA5_2,34_BAE_CA5,"Clayworth","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7655/caclayworthmap.pdf,area-map,"",local-authority:BAE,,,
D_34_BAE_CA6_1,34_BAE_CA6,"Cuckney","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7659/cacuckneystatement.pdf",area-appraisal,"",local-authority:BAE,,,
D_34_BAE_CA6_2,34_BAE_CA6,"Cuckney","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7656/cacuckneymap.pdf,area-map,"",local-authority:BAE,,,
D_34_BAE_CA7_1,34_BAE_CA7,"East Drayton","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"",local-authority:BAE,,,
D_34_BAE_CA7_2,34_BAE_CA7,"East Drayton","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7661/caeastdraytonmap.pdf,area-map,"",local-authority:BAE,,,
D_34_BAE_CA8_1,34_BAE_CA8,"East Markham","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7663/finaleastmarkhamcaa.pdf",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA8_2,34_BAE_CA8,"East Markham","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7662/caeastmarkhammap.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA9_1,34_BAE_CA9,"Everton","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7667/caevertonappraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA9_2,34_BAE_CA9,"Everton","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7666/caevertonmap.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA10_1,34_BAE_CA10,"Gamston","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"",local-authority:BAE,,,
D_34_BAE_CA10_2,34_BAE_CA10,"Gamston","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7671/cagamstonmap.pdf,area-map,"",local-authority:BAE,,,
D_34_BAE_CA11_1,34_BAE_CA11,"Gringley on the Hill","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA11_2,34_BAE_CA11,"Gringley on the Hill","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7673/gringley-on-the-hill-16th-june-2010.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA12_1,34_BAE_CA12,"Holbeck","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA12_2,34_BAE_CA12,"Holbeck","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7675/caholbeckmap.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA13_1,34_BAE_CA13,"Lound","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"",local-authority:BAE,,,
D_34_BAE_CA13_2,34_BAE_CA13,"Lound","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7677/caloundmap.pdf,area-map,"",local-authority:BAE,,,
D_34_BAE_CA14_1,34_BAE_CA14,"Mattersey","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA14_2,34_BAE_CA14,"Mattersey","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7678/camatterseymap.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA15_1,34_BAE_CA15,"Misson","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7681/finalmissoncaampsept2017.pdf",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA15_2,34_BAE_CA15,"Misson","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7680/missoncamap13thsept2017.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA16_1,34_BAE_CA16,"Mr Straw's","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7685/camrstrawsappraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA16_2,34_BAE_CA16,"Mr Straw's","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7683/camrstrawsmap.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA17_1,34_BAE_CA17,"Nether Langwith","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA17_2,34_BAE_CA17,"Nether Langwith","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7688/canlangwithmap.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA18_1,34_BAE_CA18,"Norton","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA18_2,34_BAE_CA18,"Norton","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7691/canortonmap.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA19_1,34_BAE_CA19,"Old Gateford","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7695/caoldgatefordappraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA19_2,34_BAE_CA19,"Old Gateford","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7693/caoldgatefordmap.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA20_1,34_BAE_CA20,"Oldcotes","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA20_2,34_BAE_CA20,"Oldcotes","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7696/caoldcotesmap.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA21_1,34_BAE_CA21,"Retford","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7700/caretfordappraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA21_2,34_BAE_CA21,"Retford","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/9094/retford-conservation-area-map.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA22_1,34_BAE_CA22,"Retford South","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7703/caretfordsouthappriasal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA22_2,34_BAE_CA22,"Retford South","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7702/caretfordsouthmap.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA23_1,34_BAE_CA23,"Retford Station & West Fields","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA23_2,34_BAE_CA23,"Retford Station & West Fields","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7705/retford-station-west-field-ca-map.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA24_1,34_BAE_CA24,"Saundby","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA24_2,34_BAE_CA24,"Saundby","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7707/casaundbymap.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA25_1,34_BAE_CA25,"Scaftworth","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA25_2,34_BAE_CA25,"Scaftworth","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7711/cascaftworthmap.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA26_1,34_BAE_CA26,"Scrooby","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"",local-authority:BAE,,,
D_34_BAE_CA26_2,34_BAE_CA26,"Scrooby","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7712/cascroobymap.pdf,area-map,"",local-authority:BAE,,,
D_34_BAE_CA27_1,34_BAE_CA27,"Shireoaks","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"",local-authority:BAE,,,
D_34_BAE_CA27_2,34_BAE_CA27,"Shireoaks","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7713/cashireoaksmap.pdf,area-map,"",local-authority:BAE,,,
D_34_BAE_CA28_1,34_BAE_CA28,"Sunnyside","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7715/casunnysideappraisal.pdf",area-appraisal,"",local-authority:BAE,,,
D_34_BAE_CA28_2,34_BAE_CA28,"Sunnyside","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7714/casunnysidemap.pdf,area-map,"",local-authority:BAE,,,
D_34_BAE_CA29_1,34_BAE_CA29,"Tuxford","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7717/catuxfordappraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:BAE,,,
