"Allerdale Borough Council","Torpenhow","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","No appraisal document","N","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","Polygons on interactive map","","","Torpenhow","","","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","","","","","d9936e46315d48cb44901cbc755c7c76","T615","44005037"
"Allerdale Borough Council","Westnewton","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","https://www-cloudfront.allerdale.gov.uk/media/filer_public/6d/df/6ddf2d64-6f6b-41d2-83a7-5a58be832eb0/westnewton_character_appraisal.pdf","N","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","Polygons on interactive map","","","Westnewton","","","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","","","","","bb91a70f3f2137c72a874ecc4335a8d0","W23535","44005038"
"Allerdale Borough Council","West Curthwaite","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","No appraisal document","N","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","Polygons on interactive map","","","West Curthwaite","","","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","","","","","d6aace290caa8c9c6073fca4ada01e3f","W23263","44005044"
"Allerdale Borough Council","Wigton","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","No appraisal document","N","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","Polygons on interactive map","","","Wigton","","","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","","","","","1318dfad1bd0260916f95b9f7238e0c9","W235","44005045"
"Allerdale Borough Council","Portland Square, Workington","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","No appraisal document","N","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","Polygons on interactive map","","","Portland Square, Workington","","","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","","","","","f2592eb460daa55dd9ad2bea5bf05180","P634532625235","44005029"
"Allerdale Borough Council","Brow Top, Workington","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","No appraisal document","N","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","Polygons on interactive map","","","Brow Top, Workington","","","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","","","","","b956f4bea1ea157b92d754605d58688c","B631625235","44005030"
"Amber Valley Borough Council","Alderwasley","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/alderwasley.jpg","","","","Alderwasley","","","https://www.ambervalley.gov.uk/images/conservationAreas/alderwasley.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","31394d642142affe37ee9d5db687cc61","A43624","44004688"
"Amber Valley Borough Council","Alfreton","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/alfreton.jpg","","","","Alfreton","","","https://www.ambervalley.gov.uk/images/conservationAreas/alfreton.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","8529d7ae1350c0d8732cbb762d8905e2","A41635","44004694"
"Amber Valley Borough Council","Belper and Milford","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/belperMilford.jpg","","","","Belper and Milford","","","https://www.ambervalley.gov.uk/images/conservationAreas/belperMilford.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","6ad2359bee54f319a3ad88f140be3aa9","B4165354163","44004708"
"Amber Valley Borough Council","Codnor Park","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/CodnorPark.jpg","","","","Codnor Park","","","https://www.ambervalley.gov.uk/images/conservationAreas/CodnorPark.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","e61ca8a7f976d7e06d83c6832e309194","C356162","44004697"
"Amber Valley Borough Council","Coxbench","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/coxbench.jpg","","","","Coxbench","","","https://www.ambervalley.gov.uk/images/conservationAreas/coxbench.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","6c4077df1d92b251b5890958dfe5faba","C152","44004715"
"Amber Valley Borough Council","Crich","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/crich.jpg","","","","Crich","","","https://www.ambervalley.gov.uk/images/conservationAreas/crich.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","747ae70f6f37cfa0b24df6f203d18d7a","C620","44004691"
"Amber Valley Borough Council","Dethick, Lea & Holloway","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/dethickleaholloway.jpg","","","","Dethick, Lea & Holloway","","","https://www.ambervalley.gov.uk/images/conservationAreas/dethickleaholloway.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","5b3e7e1c309dd9dc9c5dc3c7b14d368d","D240",\N
"Amber Valley Borough Council","Duffield Bank","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/duffieldbank.jpg","","","","Duffield Bank","","","https://www.ambervalley.gov.uk/images/conservationAreas/duffieldbank.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","ca918d8fadd8d8fa8fe0f896ac73a849","D143152","44004710"
"Amber Valley Borough Council","Duffield","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/duffield.jpg","","","","Duffield","","","https://www.ambervalley.gov.uk/images/conservationAreas/duffield.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","676220936e41227b48246bb8bd70f50c","D143","44004709"
"Amber Valley Borough Council","Fritchley","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/fritchley.jpg","","","","Fritchley","","","https://www.ambervalley.gov.uk/images/conservationAreas/fritchley.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","2d915fef19cde8896e422e0ecf2d9c70","F6324","44004692"
"Amber Valley Borough Council","Golden Valley","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/goldenValley.jpg","","","","Golden Valley","","","https://www.ambervalley.gov.uk/images/conservationAreas/goldenValley.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","befa195495d842bb1b3b6490d767fc68","G43514","44004696"
"Amber Valley Borough Council","Holbrook Moor","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/holbrookMoor.jpg","","","","Holbrook Moor","","","https://www.ambervalley.gov.uk/images/conservationAreas/holbrookMoor.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","e4df2265ec085922c4a4f4afa62351ec","H416256","44004711"
"Amber Valley Borough Council","Holbrook","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/holbrook.jpg","","","","Holbrook","","","https://www.ambervalley.gov.uk/images/conservationAreas/holbrook.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","478fec399bc39704e0ff3f10d549f93c","H4162","44004712"
"Amber Valley Borough Council","Horsley","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/horsley.jpg","","","","Horsley","","","https://www.ambervalley.gov.uk/images/conservationAreas/horsley.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","d526c156d70d1c149b8494762eba6754","H624","44004714"
"Amber Valley Borough Council","Idridghay","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/idridgehay.jpg","","","","Idridghay","","","https://www.ambervalley.gov.uk/images/conservationAreas/idridgehay.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","7b0f3e4a53b6113c9d1ffcd9aa8b9926","I3632","44004701"
"Amber Valley Borough Council","Kedleston","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/kedleston.jpg","","","","Kedleston","","","https://www.ambervalley.gov.uk/images/conservationAreas/kedleston.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","e056be073ff31e45bde5c2c463eb32d9","K34235","44004706"
"Amber Valley Borough Council","Kilburn","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/kilburn.jpg","","","","Kilburn","","","https://www.ambervalley.gov.uk/images/conservationAreas/kilburn.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","8a7666f431ed28da4e80b3be46ce7866","K4165","44004713"
"Amber Valley Borough Council","Kirk Langley","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/kirkLangley.jpg","","","","Kirk Langley","","","https://www.ambervalley.gov.uk/images/conservationAreas/kirkLangley.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","bc248d854a8612561effe39bab88f8fd","K624524","44004704"
"Amber Valley Borough Council","Langley Mill, Great Northern Basin","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/langleyMill.jpg","","","","Langley Mill, Great Northern Basin","","","https://www.ambervalley.gov.uk/images/conservationAreas/langleyMill.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","ea88f646334303f3375ce471e6a78ac2","L5245426356365125","44004699"
"Amber Valley Borough Council","Mackworth","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/mackworth.jpg","","","","Mackworth","","","https://www.ambervalley.gov.uk/images/conservationAreas/mackworth.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","9e3aca90506690b2d1a2c4455621062c","M263","44004705"
"Amber Valley Borough Council","Muggington","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/muggington.jpg","","","","Muggington","","","https://www.ambervalley.gov.uk/images/conservationAreas/muggington.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","313a631ab5e32636cf6a2be55b234ad1","M25235","44004702"
"Amber Valley Borough Council","Quarndon","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/quarndon.jpg","","","","Quarndon","","","https://www.ambervalley.gov.uk/images/conservationAreas/quarndon.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","08ef81b34cd5562a33569d94fc667862","Q6535","44004707"
"Amber Valley Borough Council","Ravensdale Park","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/ravensdalePark.jpg","","","","Ravensdale Park","","","https://www.ambervalley.gov.uk/images/conservationAreas/ravensdalePark.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","771b8785a70736e7581ad0b7c1d9a7b4","R15234162","44004703"
"Amber Valley Borough Council","Riddings","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/riddings.jpg","","","","Riddings","","","https://www.ambervalley.gov.uk/images/conservationAreas/riddings.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","d1ceebc9dddee48edeff3e10307703a2","R352","44004695"
"Amber Valley Borough Council","South Wingfield","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/southWingfield.jpg","","","","South Wingfield","","","https://www.ambervalley.gov.uk/images/conservationAreas/southWingfield.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","77ee4af22cee2d6a7380b3dbf22655f9","S352143","44004693"
"Amber Valley Borough Council","The Field, Shipley Park","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","No map","","","","","","","","","","","","","ac8c0ae1673efff9235aaaeca5571d0e","T143214162","44004700"
"Amber Valley Borough Council","Waingroves Hall","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/waingroves.jpg","","","","Waingroves Hall","","","https://www.ambervalley.gov.uk/images/conservationAreas/waingroves.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","4ee92265b655e50920e746be1e49c7cb","W526124","44004698"
"Amber Valley Borough Council","Whatstandwell","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/whatstandwell.jpg","","","","Whatstandwell","","","https://www.ambervalley.gov.uk/images/conservationAreas/whatstandwell.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","874f2dbfb4e22f8899d3215c9db233c6","W323534","44004689"
"Amber Valley Borough Council","Wheatcroft","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document","N","https://www.ambervalley.gov.uk/images/conservationAreas/wheatcroft.jpg","","","","Wheatcroft","","","https://www.ambervalley.gov.uk/images/conservationAreas/wheatcroft.jpg","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","","","","","94e5ee7f2d5d16d5e6ea3a2a91489593","W32613","44004690"
"Babergh District Council","Bildeston","https://www.babergh.gov.uk/w/conservation-area-appraisals-1","https://www.babergh.gov.uk/documents/54707/127293/Bildeston2011CAA.pdf/93585897-7ed5-c0e5-5eff-de91a84a3b2e?t=1685436700470","","P2","","","","Bildeston","","","https://www.babergh.gov.uk/documents/54707/127293/Bildeston2011CAA.pdf/93585897-7ed5-c0e5-5eff-de91a84a3b2e?t=1685436700470","https://www.babergh.gov.uk/w/conservation-area-appraisals-1","","","","","f8a4a2dd0e5a5e86b2a39eb39e217748","B43235","44005966"
"Babergh District Council","Boxford","https://www.babergh.gov.uk/w/conservation-area-appraisals-1","https://www.babergh.gov.uk/documents/54707/127293/Boxford2011CAA.pdf/6b2d9616-e146-46ba-4a58-62ee21563ebd?t=1685437243294","","P2, P4, P6, P8","4 maps need combining into one area","","","Boxford","","","https://www.babergh.gov.uk/documents/54707/127293/Boxford2011CAA.pdf/6b2d9616-e146-46ba-4a58-62ee21563ebd?t=1685437243294","https://www.babergh.gov.uk/w/conservation-area-appraisals-1","","","","","1b73abb9b241b8bda96b98739bf0f6e9","B2163","44005944"
"Babergh District Council","Brent Eleigh","https://www.babergh.gov.uk/w/conservation-area-appraisals-1","https://www.babergh.gov.uk/documents/54707/127293/Brent-Eleigh.pdf/3d28543b-b96e-3747-edc2-2ea42216be58?t=1685436793164","","P2","","","","Brent Eleigh","","","https://www.babergh.gov.uk/documents/54707/127293/Brent-Eleigh.pdf/3d28543b-b96e-3747-edc2-2ea42216be58?t=1685436793164","https://www.babergh.gov.uk/w/conservation-area-appraisals-1","","","","","e606f765dc6bde54cc315103aada64df","B65342","44005942"
