reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date,ca_entity
D_106_DEB_CA12_2,106_DEB_CA12,"Hulland","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/hulland-conservation-area-map/download,area-map,"",local-authority:DEB,,,,44000978
D_106_DEB_CA13_1,106_DEB_CA13,"Kirk Ireton","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas/kirk-ireton#h1",area-appraisal,"Extra documents are available. ",local-authority:DEB,,,,44000987
D_106_DEB_CA13_2,106_DEB_CA13,"Kirk Ireton","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/kirk-ireton-conservation-area-map-pdf-159kb/download,area-map,"Extra documents are available. ",local-authority:DEB,,,,44000987
D_106_DEB_CA14_1,106_DEB_CA14,"Kniveton","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","No appraisal document",area-appraisal,"",local-authority:DEB,,,,44000990
D_106_DEB_CA14_2,106_DEB_CA14,"Kniveton","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/kniveton-conservation-area-map/download,area-map,"",local-authority:DEB,,,,44000990
D_106_DEB_CA15_1,106_DEB_CA15,"Longford","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas/longford#h2",area-appraisal,"",local-authority:DEB,,,,44005234
D_106_DEB_CA15_2,106_DEB_CA15,"Longford","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/longford-conservation-area-map/download,area-map,"",local-authority:DEB,,,,44005234
D_106_DEB_CA16_1,106_DEB_CA16,"Lumsdale","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas/lumsdale#h2",area-appraisal,"Extra documents are available. ",local-authority:DEB,,,,44004721
D_106_DEB_CA16_2,106_DEB_CA16,"Lumsdale","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/lumsdale-conservation-area-map/download,area-map,"Extra documents are available. ",local-authority:DEB,,,,44004721
D_106_DEB_CA17_1,106_DEB_CA17,"Mapleton","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","No appraisal document",area-appraisal,"",local-authority:DEB,,,,44000984
D_106_DEB_CA17_2,106_DEB_CA17,"Mapleton","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/mapleton-conservation-area-map/download,area-map,"",local-authority:DEB,,,,44000984
D_106_DEB_CA18_1,106_DEB_CA18,"Matlock Bank","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas/matlock-bank#h2",area-appraisal,"Extra documents are available. ",local-authority:DEB,,,,44000993
D_106_DEB_CA18_2,106_DEB_CA18,"Matlock Bank","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/matlock-bank-conservation-area-map/download,area-map,"Extra documents are available. ",local-authority:DEB,,,,44000993
D_106_DEB_CA19_1,106_DEB_CA19,"Matlock Bath","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas/matlock-bath#h2",area-appraisal,"Extra documents are available. ",local-authority:DEB,,,,44000991
D_106_DEB_CA19_2,106_DEB_CA19,"Matlock Bath","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/matlock-bath-conservation-area-map/download,area-map,"Extra documents are available. ",local-authority:DEB,,,,44000991
D_106_DEB_CA20_1,106_DEB_CA20,"Matlock Bridge","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas/matlock-bridge#h2",area-appraisal,"Extra documents are available. ",local-authority:DEB,,,,44004720
D_106_DEB_CA20_2,106_DEB_CA20,"Matlock Bridge","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/matlock-bridge-conservation-area-map/download,area-map,"Extra documents are available. ",local-authority:DEB,,,,44004720
D_106_DEB_CA21_1,106_DEB_CA21,"Matlock Dale","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","No appraisal document",area-appraisal,"",local-authority:DEB,,,,44005260
D_106_DEB_CA21_2,106_DEB_CA21,"Matlock Dale","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/matlock-dale-conservation-area-map/download,area-map,"",local-authority:DEB,,,,44005260
D_106_DEB_CA22_1,106_DEB_CA22,"Middleton","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas/middleton#h2",area-appraisal,"Extra documents are available. ",local-authority:DEB,,,,44004718
D_106_DEB_CA22_2,106_DEB_CA22,"Middleton","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/middleton-by-wirksworth-conservation-area-map/download,area-map,"Extra documents are available. ",local-authority:DEB,,,,44004718
D_106_DEB_CA23_1,106_DEB_CA23,"Norbury","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","No appraisal document",area-appraisal,"",local-authority:DEB,,,,44000979
D_106_DEB_CA23_2,106_DEB_CA23,"Norbury","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/norbury-conservation-area-map/download,area-map,"",local-authority:DEB,,,,44000979
D_106_DEB_CA24_1,106_DEB_CA24,"Old Matlock","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas/old-matlock#h2",area-appraisal,"Extra documents are available. ",local-authority:DEB,,,,44005259
D_106_DEB_CA24_2,106_DEB_CA24,"Old Matlock","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/old-matlock-conservation-area-map/download,area-map,"Extra documents are available. ",local-authority:DEB,,,,44005259
D_106_DEB_CA25_1,106_DEB_CA25,"Osmaston","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","No appraisal document",area-appraisal,"",local-authority:DEB,,,,44000981
D_106_DEB_CA25_2,106_DEB_CA25,"Osmaston","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/osmaston-conservation-area-map/download,area-map,"",local-authority:DEB,,,,44000981
D_106_DEB_CA26_1,106_DEB_CA26,"Riber","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas/riber#h1",area-appraisal,"Extra documents are available. ",local-authority:DEB,,,,44005423
D_106_DEB_CA26_2,106_DEB_CA26,"Riber","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/riber-conservation-area-appraisal-appendix-2-map/download,area-map,"Extra documents are available. ",local-authority:DEB,,,,44005423
D_106_DEB_CA27_1,106_DEB_CA27,"Rocester","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","No appraisal document",area-appraisal,"Extra documents are available. ",local-authority:DEB,,,,44000982
D_106_DEB_CA27_2,106_DEB_CA27,"Rocester","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/rocester-conservation-area-map/download,area-map,"Extra documents are available. ",local-authority:DEB,,,,44000982
D_106_DEB_CA28_1,106_DEB_CA28,"Shirley","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas/shirley#h4",area-appraisal,"Extra documents are available. ",local-authority:DEB,,,,44005261
D_106_DEB_CA28_2,106_DEB_CA28,"Shirley","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/shirley-conservation-area-map/download,area-map,"Extra documents are available. ",local-authority:DEB,,,,44005261
D_106_DEB_CA29_1,106_DEB_CA29,"Snelston","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","No appraisal document",area-appraisal,"",local-authority:DEB,,,,44000980
D_106_DEB_CA29_2,106_DEB_CA29,"Snelston","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/snelston-conservation-area-map/download,area-map,"",local-authority:DEB,,,,44000980
D_106_DEB_CA30_1,106_DEB_CA30,"Somersal Herbert","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas/somersal-herbert#h2",area-appraisal,"Extra documents are available. ",local-authority:DEB,,,,44005262
D_106_DEB_CA30_2,106_DEB_CA30,"Somersal Herbert","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/somersal-herbert-conservation-area/download,area-map,"Extra documents are available. ",local-authority:DEB,,,,44005262
D_106_DEB_CA31_1,106_DEB_CA31,"Stanton Lees","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","No appraisal document",area-appraisal,"",local-authority:DEB,,,,44000191
D_106_DEB_CA31_2,106_DEB_CA31,"Stanton Lees","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/stanton-lees-conservation-area-map/download,area-map,"",local-authority:DEB,,,,44000191
D_106_DEB_CA32_1,106_DEB_CA32,"Sudbury","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas/sudbury#h2",area-appraisal,"",local-authority:DEB,,,,44000985
D_106_DEB_CA32_2,106_DEB_CA32,"Sudbury","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/sudbury-conservation-area-map/download,area-map,"",local-authority:DEB,,,,44000985
D_106_DEB_CA33_1,106_DEB_CA33,"Wirksworth","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas/wirksworth#h2",area-appraisal,"Extra documents are available. ",local-authority:DEB,,,,44000986
D_106_DEB_CA33_2,106_DEB_CA33,"Wirksworth","https://www.derbyshiredales.gov.uk/planning/conservation/conservation-areas",https://www.derbyshiredales.gov.uk/documents/wirksworth-conservation-area-map-2/download,area-map,"Extra documents are available. ",local-authority:DEB,,,,44000986
