reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date,ca_entity
D_137_FAR_CA8_2,137_FAR_CA8,"Swanwick Shore","https://www.fareham.gov.uk/planning/conservation/swanwick.aspx",https://www.fareham.gov.uk/pdf/planning/mapswan.pdf,area-map,"Extra documents are available. ",local-authority:FAR,,,,44000828
D_137_FAR_CA9_1,137_FAR_CA9,"Titchfield","https://www.fareham.gov.uk/planning/conservation/titchfield.aspx","https://www.fareham.gov.uk/PDF/planning/TitchCACharAppAdopted.pdf",area-appraisal,"Extra documents are available. ",local-authority:FAR,,,,44000829
D_137_FAR_CA9_2,137_FAR_CA9,"Titchfield","https://www.fareham.gov.uk/planning/conservation/titchfield.aspx",https://www.fareham.gov.uk/pdf/planning/maptitch.pdf,area-map,"Extra documents are available. ",local-authority:FAR,,,,44000829
D_137_FAR_CA10_1,137_FAR_CA10,"Titchfield Abbey","https://www.fareham.gov.uk/planning/conservation/titchfieldabbey.aspx","https://www.fareham.gov.uk/pdf/planning/cacatitchab.pdf",area-appraisal,"Extra documents are available. ",local-authority:FAR,,,,44000830
D_137_FAR_CA10_2,137_FAR_CA10,"Titchfield Abbey","https://www.fareham.gov.uk/planning/conservation/titchfieldabbey.aspx",https://www.fareham.gov.uk/pdf/planning/maptitchab.pdf,area-map,"Extra documents are available. ",local-authority:FAR,,,,44000830
D_137_FAR_CA11_1,137_FAR_CA11,"Town Quay","https://www.fareham.gov.uk/planning/conservation/townquay.aspx","https://www.fareham.gov.uk/pdf/planning/cacatq.pdf",area-appraisal,"Extra documents are available. ",local-authority:FAR,,,,44000831
D_137_FAR_CA11_2,137_FAR_CA11,"Town Quay","https://www.fareham.gov.uk/planning/conservation/townquay.aspx",https://www.fareham.gov.uk/pdf/planning/maptq.pdf,area-map,"Extra documents are available. ",local-authority:FAR,,,,44000831
D_137_FAR_CA12_1,137_FAR_CA12,"Wallington","https://www.fareham.gov.uk/planning/conservation/wallington.aspx","https://www.fareham.gov.uk/pdf/planning/cacawall.pdf",area-appraisal,"Extra documents are available. ",local-authority:FAR,,,,44000832
D_137_FAR_CA12_2,137_FAR_CA12,"Wallington","https://www.fareham.gov.uk/planning/conservation/wallington.aspx",https://www.fareham.gov.uk/pdf/planning/mapwall.pdf,area-map,"Extra documents are available. ",local-authority:FAR,,,,44000832
D_137_FAR_CA13_1,137_FAR_CA13,"Warsash","https://www.fareham.gov.uk/planning/conservation/warsash.aspx","https://www.fareham.gov.uk/pdf/planning/camwars.pdf",area-appraisal,"Extra documents are available. ",local-authority:FAR,,,,44000833
D_137_FAR_CA13_2,137_FAR_CA13,"Warsash","https://www.fareham.gov.uk/planning/conservation/warsash.aspx",https://www.fareham.gov.uk/pdf/planning/mapwars.pdf,area-map,"Extra documents are available. ",local-authority:FAR,,,,44000833
