reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date,ca_entity
D_149_GRA_CA17_1,149_GRA_CA17,"The Hill, Northfleet","https://www.gravesham.gov.uk/downloads/download/88/conservation-area-maps","https://selfservice.gravesham.gov.uk:1443/WebDocs/Environment%20and%20Planning/Conservation_Areas/The_Hill_Appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:GRA,,,,44004108
D_149_GRA_CA17_2,149_GRA_CA17,"The Hill, Northfleet","https://www.gravesham.gov.uk/downloads/download/88/conservation-area-maps",https://www.gravesham.gov.uk/downloads/file/362/the-hill-northfleet-conservation-area-map,area-map,"Extra documents are available. ",local-authority:GRA,,,,44004108
D_149_GRA_CA18_1,149_GRA_CA18,"Thong","https://www.gravesham.gov.uk/downloads/download/88/conservation-area-maps","https://drive.google.com/file/d/0B3rpRo7SzRqdbnQ0Q2I0RjRnQ1k/view?usp=sharing&resourcekey=0-uCGzAsShq6FK0DZ6R2CcTw",area-appraisal,"Extra documents are available. ",local-authority:GRA,,,,44001968
D_149_GRA_CA18_2,149_GRA_CA18,"Thong","https://www.gravesham.gov.uk/downloads/download/88/conservation-area-maps",https://www.gravesham.gov.uk/downloads/file/363/thong-conservation-area-map,area-map,"Extra documents are available. ",local-authority:GRA,,,,44001968
D_149_GRA_CA19_1,149_GRA_CA19,"Queens Farm","https://www.gravesham.gov.uk/downloads/download/88/conservation-area-maps","https://drive.google.com/file/d/0B3rpRo7SzRqdUThRdktEeWpaTFE/view?usp=sharing&resourcekey=0-9dvVlCEfg2o08maO96c4Hg",area-appraisal,"Extra documents are available. ",local-authority:GRA,,,,44004105
D_149_GRA_CA19_2,149_GRA_CA19,"Queens Farm","https://www.gravesham.gov.uk/downloads/download/88/conservation-area-maps",https://www.gravesham.gov.uk/downloads/file/360/queens-farm-conservation-area-map,area-map,"Extra documents are available. ",local-authority:GRA,,,,44004105
D_149_GRA_CA20_1,149_GRA_CA20,"The Overcliffe","https://www.gravesham.gov.uk/downloads/download/88/conservation-area-maps","https://selfservice.gravesham.gov.uk:1443/WebDocs/Environment%20and%20Planning/Conservation_Areas/Overcliffe_Appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:GRA,,,,44004110
D_149_GRA_CA20_2,149_GRA_CA20,"The Overcliffe","https://www.gravesham.gov.uk/downloads/download/88/conservation-area-maps",https://www.gravesham.gov.uk/downloads/file/380/the-overcliffe-conservation-area-map,area-map,"Extra documents are available. ",local-authority:GRA,,,,44004110
D_149_GRA_CA21_1,149_GRA_CA21,"Shorne","https://www.gravesham.gov.uk/downloads/download/88/conservation-area-maps","https://drive.google.com/file/d/0B3rpRo7SzRqdUWlMR09ZVl92WG8/view?usp=sharing&resourcekey=0-zT8KYgQ12Ke4d3rIzzGJeg",area-appraisal,"Extra documents are available. ",local-authority:GRA,,,,44004104
D_149_GRA_CA21_2,149_GRA_CA21,"Shorne","https://www.gravesham.gov.uk/downloads/download/88/conservation-area-maps",https://www.gravesham.gov.uk/downloads/file/374/shorne-conservation-area-map,area-map,"Extra documents are available. ",local-authority:GRA,,,,44004104
D_149_GRA_CA22_1,149_GRA_CA22,"Upper Windmill Street","https://www.gravesham.gov.uk/downloads/download/88/conservation-area-maps","https://selfservice.gravesham.gov.uk:1443/WebDocs/Environment%20and%20Planning/Conservation_Areas/Upper_Windmill_Street_Appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:GRA,,,,44004111
D_149_GRA_CA22_2,149_GRA_CA22,"Upper Windmill Street","https://www.gravesham.gov.uk/downloads/download/88/conservation-area-maps",https://www.gravesham.gov.uk/downloads/file/376/upper-windmill-street-conservation-area-map,area-map,"Extra documents are available. ",local-authority:GRA,,,,44004111
D_149_GRA_CA23_1,149_GRA_CA23,"Windmill Hill","https://www.gravesham.gov.uk/downloads/download/88/conservation-area-maps","https://selfservice.gravesham.gov.uk:1443/WebDocs/Environment%20and%20Planning/Conservation_Areas/Windmill_Hill_Appraisal.pdf",area-appraisal,"Extra documents are available. ",local-authority:GRA,,,,44004109
D_149_GRA_CA23_2,149_GRA_CA23,"Windmill Hill","https://www.gravesham.gov.uk/downloads/download/88/conservation-area-maps",https://www.gravesham.gov.uk/downloads/file/378/windmill-hill-conservation-area-map,area-map,"Extra documents are available. ",local-authority:GRA,,,,44004109
