reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date,ca_entity
D_166_HIG_CA19_1,166_HIG_CA19,"Glossop - Whitfield","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps","https://www.highpeak.gov.uk/media/234/Whitfield-character-appraisal-adopted-February-2014/pdf/Whitfield_Appraisal_Jan_2014_with_maps.pdf?m=1484758858983",area-appraisal,"Extra documents are available. ",local-authority:HIG,,,,44001375
D_166_HIG_CA19_2,166_HIG_CA19,"Glossop - Whitfield","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps",https://www.highpeak.gov.uk/media/2007/Glossop-Whitfield-Conservation-Area-Map/pdf/GlossopWhitfieldCAmap.pdf?m=1490874633097,area-map,"Extra documents are available. ",local-authority:HIG,,,,44001375
D_166_HIG_CA20_1,166_HIG_CA20,"Glossop - Wren Nest","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps","https://www.highpeak.gov.uk/media/224/Glossop-character-appraisal-adopted-March-2006/pdf/Glossop_CA_SPD_March06.pdf?m=1484758534657",area-appraisal,"Extra documents are available. ",local-authority:HIG,,,,44001373
D_166_HIG_CA20_2,166_HIG_CA20,"Glossop - Wren Nest","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps",https://www.highpeak.gov.uk/media/2008/Glossop-Wren-Nest-Conservation-Area-Map/pdf/GlossopWrenNestCAmap.pdf?m=1490874682970,area-map,"Extra documents are available. ",local-authority:HIG,,,,44001373
D_166_HIG_CA21_1,166_HIG_CA21,"Hadfield","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps","No appraisal document",area-appraisal,"",local-authority:HIG,,,,44001370
D_166_HIG_CA21_2,166_HIG_CA21,"Hadfield","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps",https://www.highpeak.gov.uk/media/2009/Hadfield-Conservation-Area-Map/pdf/HadfieldCAmap.pdf?m=1490874721837,area-map,"",local-authority:HIG,,,,44001370
D_166_HIG_CA22_1,166_HIG_CA22,"Hayfield","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps","https://www.highpeak.gov.uk/media/225/Hayfield-character-appraisal-adopted-October-2011/pdf/Hayfield_character_appraisal.pdf?m=1484758567073",area-appraisal,"Extra documents are available. ",local-authority:HIG,,,,44005811
D_166_HIG_CA22_2,166_HIG_CA22,"Hayfield","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps",https://www.highpeak.gov.uk/media/2034/Hayfield-Conservation-Area-Map/pdf/Hayfield_Cons_Area_10th_October_2011.pdf?m=1491305543983,area-map,"Extra documents are available. ",local-authority:HIG,,,,44005811
D_166_HIG_CA23_1,166_HIG_CA23,"Higher Chisworth","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps","No appraisal document",area-appraisal,"",local-authority:HIG,,,,44005812
D_166_HIG_CA23_2,166_HIG_CA23,"Higher Chisworth","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps",https://www.highpeak.gov.uk/media/2011/Higher-Chisworth-Conservation-Area-Map/pdf/HigherChisworthCAmap.pdf?m=1490874822340,area-map,"",local-authority:HIG,,,,44005812
D_166_HIG_CA24_1,166_HIG_CA24,"Holehouse, Chisworth","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps","https://www.highpeak.gov.uk/media/226/Holehouse-Chisworth-character-appraisal-adopted-October-2010-Part-one/pdf/Pages_Cover_to_47_from_Holehouse_Conservation_Area_Character_Appraisal.pdf?m=1484758612137",area-appraisal,"Extra documents are available. ",local-authority:HIG,,,,44003140
D_166_HIG_CA24_2,166_HIG_CA24,"Holehouse, Chisworth","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps",https://www.highpeak.gov.uk/media/2012/Holehouse-Chisworth-Conservation-Area-Map/pdf/HolehouseCAmap.pdf?m=1490874871717,area-map,"Extra documents are available. ",local-authority:HIG,,,,44003140
D_166_HIG_CA25_1,166_HIG_CA25,"Leaden Knowle","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps","https://www.highpeak.gov.uk/media/2712/Leaden-Knowle-Character-Statement/pdf/08-01-01_CA_Summary_Leaden_Knowle.pdf?m=1511352760803",area-appraisal,"Extra documents are available. ",local-authority:HIG,,,,44005813
D_166_HIG_CA25_2,166_HIG_CA25,"Leaden Knowle","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps",https://www.highpeak.gov.uk/media/2013/Leaden-Knowle-Conservation-Area-Map/pdf/LeadenKnowleCAmap.pdf?m=1490874919167,area-map,"Extra documents are available. ",local-authority:HIG,,,,44005813
D_166_HIG_CA26_1,166_HIG_CA26,"New Mills","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps","https://www.highpeak.gov.uk/media/228/New-Mills-character-appraisal-adopted-July-2008/pdf/New_Mills_Conservation_Area_Character_Appraisal_Adopted_July_2008.pdf?m=1484758720013",area-appraisal,"Extra documents are available. ",local-authority:HIG,,,,44005814
D_166_HIG_CA26_2,166_HIG_CA26,"New Mills","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps",https://www.highpeak.gov.uk/media/2014/New-Mills-Conservation-Area-Map/pdf/NewMillsCAmap.pdf?m=1490874966270,area-map,"Extra documents are available. ",local-authority:HIG,,,,44005814
D_166_HIG_CA27_1,166_HIG_CA27,"Padfield","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps","https://www.highpeak.gov.uk/media/232/Padfield-character-appraisal-adopted-February-2015/pdf/Padfield_Appraisal_Feb_2015.pdf?m=1484758766030",area-appraisal,"Extra documents are available. ",local-authority:HIG,,,,44005815
D_166_HIG_CA27_2,166_HIG_CA27,"Padfield","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps",https://www.highpeak.gov.uk/media/2015/Padfield-Conservation-Area-Map/pdf/Padfield_final_map_for_web.pdf?m=1490875017470,area-map,"Extra documents are available. ",local-authority:HIG,,,,44005815
D_166_HIG_CA28_1,166_HIG_CA28,"Simmondley","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps","https://www.highpeak.gov.uk/media/2325/Simmondley-Conservation-Area-Character-Appraisal/pdf/Simmondley_final_with_maps_updated_17_july_2017.pdf?m=1500385805707",area-appraisal,"Extra documents are available. ",local-authority:HIG,,,,44001376
D_166_HIG_CA28_2,166_HIG_CA28,"Simmondley","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps",https://www.highpeak.gov.uk/media/2016/Simmondley-Conservation-Area-Map/pdf/SimmondleyCAmap.pdf?m=1490875058500,area-map,"Extra documents are available. ",local-authority:HIG,,,,44001376
D_166_HIG_CA29_1,166_HIG_CA29,"Wash","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps","https://www.highpeak.gov.uk/media/2713/Wash-Character-Statement/pdf/08-01-01_CA_Summary_Wash.pdf?m=1511352810817",area-appraisal,"Extra documents are available. ",local-authority:HIG,,,,44001381
D_166_HIG_CA29_2,166_HIG_CA29,"Wash","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps",https://www.highpeak.gov.uk/media/2018/Wash-Conservation-Area-Map/pdf/WashCAmap.pdf?m=1490875152793,area-map,"Extra documents are available. ",local-authority:HIG,,,,44001381
D_166_HIG_CA30_1,166_HIG_CA30,"Whaley Bridge","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps","https://www.highpeak.gov.uk/media/230/Whaley-Bridge-character-appraisal-adopted-July-2008/pdf/Final_Whaley_Bridge_CA.pdf?m=1484758841630",area-appraisal,"Extra documents are available. ",local-authority:HIG,,,,44005817
D_166_HIG_CA30_2,166_HIG_CA30,"Whaley Bridge","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps",https://www.highpeak.gov.uk/media/2019/Whaley-Bridge-Conservation-Area-Map/pdf/WhaleyBridgeCAmap.pdf?m=1490875199373,area-map,"Extra documents are available. ",local-authority:HIG,,,,44005817
D_166_HIG_CA31_1,166_HIG_CA31,"Whitle","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps","https://www.highpeak.gov.uk/media/2714/Whitle-Character-Statement/pdf/08-01-01_CA_Summary_Whitle.pdf?m=1511352878633",area-appraisal,"Extra documents are available. ",local-authority:HIG,,,,44005818
D_166_HIG_CA31_2,166_HIG_CA31,"Whitle","https://www.highpeak.gov.uk/article/2365/Conservation-area-maps",https://www.highpeak.gov.uk/media/2020/Whitle-Conservation-Area-Map/pdf/WhitleCAmap.pdf?m=1490875259733,area-map,"Extra documents are available. ",local-authority:HIG,,,,44005818
